,_id,page_url,title,domain_tags,primary_domain,score
898,5f1bb30a896f82cdbda610f5,/entries/findlay/,John Niemeyer Findlay,"Thinker, Logic, Philosophy of Mind, Philosophy of Language",Thinker,2.444520258
922,5f1bafe2896f82cdbda60f3d,/entries/autrecourt/,Nicholas of Autrecourt,"Thinker,Epistemology,Metaphysics",Thinker,2.44527001
47,5f1bb575896f82cdbda61285,/entries/maimon/,Salomon Maimon,"Thinker,Jewish Philosophy,Epistemology",Thinker,2.446841253
263,5f1bb6e9896f82cdbda61368,/entries/phenomenology/,Phenomenology,"Continental Philosophy, Philosophy of Mind, Epistemology",Continental Philosophy,2.450267104
1071,5f1bb81e896f82cdbda61415,/entries/reid-memory-identity/,Reid on Memory and Personal Identity,"Thinker,Philosophy of Mind",Philosophy of Mind,2.455147907
238,5f1bb58b896f82cdbda61297,/entries/mary-shepherd/,Mary Shepherd,"Thinker, Epistemology, Metaphysics",Thinker,2.456754062
669,5f1bb257896f82cdbda6108c,/entries/epistemology-language-tibetan/,Tibetan Epistemology and Philosophy of Language,"Chinese Philosophy,Philosophy of Religion,Epistemology",Chinese Philosophy,2.457953569
123,5f1bb0c4896f82cdbda60fb8,/entries/collective-responsibility/,Collective Responsibility,"Social and Political Philosophy, Ethics",Social and Political Philosophy,2.46827
1194,5f1bb8e8896f82cdbda6148f,/entries/social-construction-naturalistic/,Naturalistic Approaches to Social Construction,Social and Political Philosophy,Social and Political Philosophy,2.472246689
761,5f1bb630896f82cdbda61304,/entries/natural-theology/,Natural Theology and Natural Religion,Philosophy of Religion,Philosophy of Religion,2.472330931
371,5f1bb6f3896f82cdbda6136e,/entries/philo/,Philo of Alexandria,"Thinker,Jewish Philosophy",Thinker,2.472986053
1033,5f1baf4a896f82cdbda60ee5,/entries/al-ghazali/,al-Ghazali,"Thinker,Arabic and Islamic Philosophy",Thinker,2.473548371
936,5f1bb374896f82cdbda61134,/entries/godfrey/,Godfrey of Fontaines,"Thinker, Metaphysics",Thinker,2.475623335
85,5f1bb3fd896f82cdbda61180,/entries/ibn-sina-natural/,Ibn Sina’s Natural Philosophy,"Thinker,Arabic and Islamic Philosophy,Metaphysics",Metaphysics,2.475954367
604,5f1bb9cb896f82cdbda6151d,/entries/vienna-circle/,Vienna Circle,"Logic,Philosophy of Language,Philosophy of Science, Epistemology",Logic,2.477330134
590,5f1bb3e8896f82cdbda61173,/entries/hume-religion/,Hume on Religion,"Thinker,Philosophy of Religion",Philosophy of Religion,2.477808098
784,5f1bafab896f82cdbda60f20,/entries/aristotle-mathematics/,Aristotle and Mathematics,"Thinker,Philosophy of Mathematics",Philosophy of Mathematics,2.47917364
42,5f1bb205896f82cdbda61060,/entries/duns-scotus/,John Duns Scotus,"Thinker,Logic",Thinker,2.479519456
854,5f1bb79c896f82cdbda613cb,/entries/psychiatry/,Philosophy of Psychiatry,"Philosophy of Science,Philosophy of Biology,Philosophy of Mind",Philosophy  of Mind,2.486467568
437,5f1bb7c5896f82cdbda613e2,/entries/qt-consciousness/,Quantum Approaches to Consciousness,"Philosophy of Physics,Philosophy of Mind",Philosophy of Mind,2.487179891
404,5f1bb00f896f82cdbda60f55,/entries/biology-developmental/,Developmental Biology,Philosophy of Biology,Philosophy of Biology,2.487925502
219,5f1bb45c896f82cdbda611be,/entries/james/,William James,"Thinker, Philosophy of Mind, Philosophy of Religion",Thinker,2.488561104
440,5f1bb9a9896f82cdbda61508,/entries/twardowski/,Kazimierz Twardowski,"Thinker, Philosophy of Mind, Continental Philosophy",Thinker,2.489535364
1274,5f1bb1d0896f82cdbda61043,/entries/diderot/,Denis Diderot,"Thinker, Aesthetics and Philosophy of Art, Philosophy of Language",Thinker,2.4902806
508,5f1bb491896f82cdbda611e7,/entries/kant-reason/,Kant’s Account of Reason,"Thinker,Logic",Logic,2.491244435
1231,5f1bb38d896f82cdbda61144,/entries/haecceitism/,Haecceitism,Metaphysics,Metaphysics,2.491321073
184,5f1bb804896f82cdbda61406,/entries/reasoning-automated/,Automated Reasoning,"Logic,Philosophy of Computer Science",Logic,2.491333441
97,5f1bb5a5896f82cdbda612ab,/entries/medieval-haecceity/,Medieval Theories of Haecceity,Metaphysics,Metaphysics,2.49176753
1164,5f1bb488896f82cdbda611df,/entries/kant-hume-causality/,Kant and Hume on Causality,"Thinker,Metaphysics",Metaphysics,2.492188393
696,5f1bb9eb896f82cdbda61530,/entries/william-auvergne/,William of Auvergne,"Thinker,Philosophy of Religion",Thinker,2.493551834
628,5f1bb115896f82cdbda60fe1,/entries/consciousness-representational/,Representational Theories of Consciousness,Philosophy of Mind,Philosophy of Mind,2.494854767
701,5f1bb147896f82cdbda60ffc,/entries/conway/,Lady Anne Conway,"Thinker,Metaphysics",Thinker,2.495199365
555,5f1bb6fc896f82cdbda61373,/entries/philosophy-mathematics/,Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,2.499468054
879,5f1bb129896f82cdbda60feb,/entries/constructive-empiricism/,Constructive Empiricism,Philosophy of Science,Philosophy of Science,2.500127157
560,5f1bb356896f82cdbda61123,/entries/gasset/,José Ortega y Gasset,"Thinker,Social and Political Philosophy,Continental Philosophy",Thinker,2.501835259
808,5f1bb11b896f82cdbda60fe4,/entries/consciousness/,Consciousness,"Philosophy of Mind,Philosophy of Biology",Philosophy of Mind,2.501932543
1229,5f1bb4eb896f82cdbda61229,/entries/levels-org-biology/,Levels of Organization in Biology,Philosophy of Biology,Philosophy of Biology,2.503153178
487,5f1bb4e4896f82cdbda61224,/entries/leibniz-physics/,Leibniz’s Philosophy of Physics,"Thinker,Philosophy of Science",Philosophy of Physics,2.504142216
667,5f1bb748896f82cdbda6139f,/entries/possible-worlds/,Possible Worlds,"Metaphysics,Logic",Metaphysics,2.504265046
857,5f1bb9a2896f82cdbda61503,/entries/truthmakers/,Truthmakers,Epistemology,Epistemology,2.504543233
612,5f1bb9e2896f82cdbda6152b,/entries/weyl/,Hermann Weyl,"Thinker, Philosophy of Mathematics",Thinker,2.504552113
29,5f1bafb6896f82cdbda60f27,/entries/aristotle/,Aristotle,"Thinker,Logic,Metaphysics,Ethics,Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,2.504624216
335,5f1bb2b6896f82cdbda610bf,/entries/facts/,Facts,Epistemology,Epistemology,2.504858495
548,5f1bb04e896f82cdbda60f73,/entries/buddhism-huayan/,Huayan Buddhism,Chinese Philosophy,Chinese Philosophy,2.505103246
94,5f1bb424896f82cdbda61196,/entries/impossible-worlds/,Impossible Worlds,"Metaphysics,Logic",Metaphysics,2.505383167
819,5f1bb992896f82cdbda614fa,/entries/truth-correspondence/,The Correspondence Theory of Truth,Epistemology,Epistemology,2.506153617
384,5f1bb7dd896f82cdbda613f1,/entries/quantum-gravity/,Quantum Gravity,Philosophy of Physics,Philosophy of Physics,2.506229169
596,5f1bb7a5896f82cdbda613d0,/entries/pufendorf-moral/,Pufendorf’s Moral and Political Philosophy,"Thinker,Ethics",Social and Political Philosophy,2.506454331
1055,5f1bb700896f82cdbda61375,/entries/philosophy-religion/,Philosophy of Religion,Philosophy of Religion,Philosophy of Religion,2.506500832
861,5f1bb9b9896f82cdbda61512,/entries/universals-medieval/,The Medieval Problem of Universals,Metaphysics,Metaphysics,2.506727469
90,5f1bb3a6896f82cdbda61152,/entries/heidegger-aesthetics/,Heidegger’s Aesthetics,"Thinker,Aesthetics and Philosophy of Art,Continental Philosophy",Aesthetics and Philosophy of Art,2.507067711
737,5f1bb1cf896f82cdbda61042,/entries/dialetheism/,Dialetheism,Logic,Logic,2.507434951
21,5f1bb490896f82cdbda611e6,/entries/kant-moral/,Kant’s Moral Philosophy,"Thinker,Ethics",Ethics,2.507714773
1095,5f1bafbf896f82cdbda60f2c,/entries/artifact/,Artifact,"Metaphysics,Epistemology",Metaphysics,2.507763176
813,5f1bb429896f82cdbda61199,/entries/incompatibilism-arguments/,Arguments for Incompatibilism,Philosophy of Mind,Philosophy of Mind,2.507768204
31,5f1bb320896f82cdbda61102,/entries/formalism-mathematics/,Formalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,2.508121185
171,5f1bb326896f82cdbda61106,/entries/francis-marchia/,Francis of Marchia,Thinker,Thinker,2.508130241
33,5f1bb823896f82cdbda61419,/entries/relations-medieval/,Medieval Theories of Relations,Metaphysics,Metaphysics,2.50850278
186,5f1bb896896f82cdbda6145d,/entries/scientific-realism/,Scientific Realism,Philosophy of Science,Philosophy of Science,2.509053766
914,5f1bba01896f82cdbda6153e,/entries/wolff-christian/,Christian Wolff,"Thinker,Philosophy of Science, Logic, Metaphysics",Thinker,2.510063333
96,5f1bb055896f82cdbda60f77,/entries/burley/,Walter Burley,"Thinker,Metaphysics",Thinker,2.510157338
1148,5f1bb023896f82cdbda60f61,/entries/bonaventure/,Saint Bonaventure,"Thinker,Philosophy of Religion",Thinker,2.510259097
1262,5f1bb660896f82cdbda61323,/entries/nothingness/,Nothingness,"Metaphysics,Philosophy of Physics",Metaphysics,2.5102593
773,5f1bb0af896f82cdbda60fac,/entries/clarke/,Samuel Clarke,"Thinker, Metaphysics, Philosophy of Religion",Thinker,2.511054427
708,5f1bb99e896f82cdbda61501,/entries/truth/,Truth,Epistemology,Epistemology,2.511676427
655,5f1bb777896f82cdbda613b9,/entries/proclus/,Proclus,"Thinker, Metaphysics",Thinker,2.513223134
86,5f1bb8d1896f82cdbda61481,/entries/simplicity/,Simplicity,"Metaphysics,Epistemology",Metaphysics,2.516001845
1227,5f1bb5d0896f82cdbda612cc,/entries/modality-varieties/,Varieties of Modality,Metaphysics,Metaphysics,2.517322355
1266,5f1bb461896f82cdbda611c2,/entries/japanese-pure-land/,Japanese Pure Land Philosophy,Japanese Philosophy,Japanese Philosophy,2.563496583
285,5f1bb979896f82cdbda614eb,/entries/time/,Time,Philosophy of Physics,Philosophy of Physics,2.596258741
709,5f1bb4fb896f82cdbda61235,/entries/linguistics/,Philosophy of Linguistics,Philosophy of Language,Philosophy of Language,2.617823981
1117,5f1bb448896f82cdbda611b0,/entries/intentionality/,Intentionality,"Philosophy of Mind,Continental Philosophy",Philosophy of Mind,2.627523822
78,5f1bb304896f82cdbda610f1,/entries/fictionalism-modal/,Modal Fictionalism,Metaphysics,Metaphysics,2.629752445
27,5f1bb5ff896f82cdbda612ea,/entries/moral-non-naturalism/,Moral Non-Naturalism,"Ethics,Metaphysics",Ethics,2.630859063
1022,5f1bb45e896f82cdbda611c0,/entries/japanese-confucian/,Japanese Confucian Philosophy,Japanese Philosophy,Japanese Philosophy,2.63290412
311,5f1bb051896f82cdbda60f75,/entries/buridan/,John Buridan,"Thinker, Logic, Metaphysics, Philosophy of Language",Thinker,2.646398258
976,5f1bb2ff896f82cdbda610ee,/entries/fiction/,Fiction,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,2.690862366
425,5f1bb02f896f82cdbda60f67,/entries/boyle/,Robert Boyle,"Thinker, Philosophy of Science",Thinker,2.691519604
581,5f1bb6c0896f82cdbda61352,/entries/peirce/,Charles Sanders Peirce,"Thinker,Logic, Philosophy of Language",Thinker,2.693675435
430,5f1bb070896f82cdbda60f88,/entries/causal-models/,Causal Models,"Epistemology, Philosophy of Mathematics, Logic",Epistemology,2.69506958
551,5f1bb485896f82cdbda611dd,/entries/kant-aesthetics/,Kant’s Aesthetics and Teleology,"Thinker,Aesthetics and Philosophy of Art",Aesthetics and Philosophy of Art,2.698521393
494,5f1bb2bd896f82cdbda610c3,/entries/fatalism/,Fatalism,Metaphysics,Metaphysics,2.707274369
562,5f1bb06b896f82cdbda60f85,/entries/category-mistakes/,Category Mistakes,Epistemology,Epistemology,2.711389704
764,5f1bb185896f82cdbda6101a,/entries/death/,Death,Philosophy of Biology,Philosophy of Biology,2.719861646
986,5f1baf4b896f82cdbda60ee6,/entries/al-kindi/,al-Kindi,"Thinker,Arabic and Islamic Philosophy",Thinker,2.721580006
77,5f1bba19896f82cdbda6154e,/entries/zombies/,Zombies,Philosophy of Mind,Philosophy of Mind,2.72278163
1161,5f1bb4c6896f82cdbda6120e,/entries/lawphil-naturalism/,Naturalism in Legal Philosophy,Philosophy of Law,Philosophy of Law,2.725877967
686,5f1baf1f896f82cdbda60ecb,/entries/actualism/,Actualism,Metaphysics,Metaphysics,2.72675628
1311,5f1bba16896f82cdbda6154c,/entries/zhu-xi/,Zhu Xi,"Thinker,Chinese Philosophy,Ethics, Metaphysics",Thinker,2.736295707
1197,5f1bb07a896f82cdbda60f8c,/entries/causation-mani/,Causation and Manipulability,Metaphysics,Metaphysics,2.743752374
729,5f1bb960896f82cdbda614db,/entries/theater/,Philosophy of Theater,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,2.744166404
453,5f1bb665896f82cdbda61326,/entries/numenius/,Numenius,"Thinker, Metaphysics",Thinker,2.745240611
1256,5f1bb319896f82cdbda610ff,/entries/form-matter/,Form vs. Matter,Metaphysics,Metaphysics,2.747604006
563,5f1bb5f9896f82cdbda612e7,/entries/moral-epistemology/,Moral Epistemology,"Ethics,Epistemology",Ethics,2.752039815
406,5f1bb3e7896f82cdbda61172,/entries/hume-newton/,Hume’s Newtonianism and Anti-Newtonianism,"Thinker,Philosophy of Science",Philosophy of Science,2.752057998
174,5f1bb1a2896f82cdbda61028,/entries/demonstration-medieval/,Medieval Theories of Demonstration,Logic,Logic,2.75221262
504,5f1bb23d896f82cdbda6107c,/entries/enlightenment/,Enlightenment,"Metaphysics,Philosophy of Science,Logic,Epistemology",Epistemology,2.754286003
956,5f1bb7ae896f82cdbda613d5,/entries/qing-philosophy/,Qing Philosophy,Chinese Philosophy,Chinese Philosophy,2.755088131
575,5f1bb59f896f82cdbda612a7,/entries/medicine/,Philosophy of Medicine,Philosophy of Biology,Philosophy of Biology,2.756098028
932,5f1bb658896f82cdbda6131f,/entries/nominalism-metaphysics/,Nominalism in Metaphysics,Metaphysics,Metaphysics,2.756922847
339,5f1baf46896f82cdbda60ee2,/entries/al-farabi-psych/,al-Farabi’s Psychology and Epistemology,"Thinker,Arabic and Islamic Philosophy,Epistemology",Epistemology,2.758775006
270,5f1bb626896f82cdbda612ff,/entries/natural-kinds/,Natural Kinds,Metaphysics,Metaphysics,2.759188125
159,5f1bb047896f82cdbda60f71,/entries/buddha/,Buddha,"Thinker, Indian Philosophy,Metaphysics",Thinker,2.7596302
739,5f1bb5bd896f82cdbda612bd,/entries/merleau-ponty/,Maurice Merleau-Ponty,"Thinker,Continental Philosophy,Philosophy of Mind",Thinker,2.760031694
627,5f7678ce038c9c30f7846900,/entries/causation-physics/,Causation in Physics,Philosophy of Physics,Philosophy of Physics,2.760148172
832,5f1bb52e896f82cdbda61255,/entries/logic-india/,Logic in Classical Indian Philosophy,"Indian Philosophy,Logic",Indian Philosophy,2.762018918
387,5f1bb5c2896f82cdbda612c1,/entries/metaphysics-massexpress/,The Metaphysics of Mass Expressions,Metaphysics,Metaphysics,2.763196827
427,5f1bb9f4896f82cdbda61536,/entries/williams-dc/,Donald Cary Williams,"Thinker, Metaphysics",Thinker,2.763746048
984,5f1bafd0896f82cdbda60f33,/entries/atomism-modern/,Atomism from the 17th to the 20th Century,Philosophy of Science,Philosophy of Science,2.764524132
224,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,2.765118894
996,5f1bb72a896f82cdbda6138d,/entries/platonism-mathematics/,Platonism in the Philosophy of Mathematics,"Thinker,Philosophy of Mathematics",Philosophy of Mathematics,2.769490077
71,5f1bb6ab896f82cdbda61348,/entries/parmenides/,Parmenides,"Thinker,Metaphysics",Thinker,2.769840105
1053,5f1baf16896f82cdbda60ec7,/entries/abstract-objects/,Abstract Objects,Metaphysics,Metaphysics,2.77487402
202,5f1bb986896f82cdbda614f3,/entries/transcendentals-medieval/,Medieval Theories of Transcendentals,Metaphysics,Metaphysics,2.777201913
1282,5f1bb66c896f82cdbda6132b,/entries/ockham/,William of Ockham,"Thinker,Logic",Thinker,2.779590502
191,5f1bb439896f82cdbda611a4,/entries/ingarden/,Roman Ingarden,"Thinker,Continental Philosophy, Metaphysics",Thinker,2.78104074
1058,5f1bb006896f82cdbda60f50,/entries/berkeley/,George Berkeley,"Thinker,Metaphysics",Thinker,2.783524686
58,5f1bb075896f82cdbda60f8a,/entries/causation-counterfactual/,Counterfactual Theories of Causation,Metaphysics,Metaphysics,2.786385174
395,5f1bb95a896f82cdbda614d7,/entries/temporal-parts/,Temporal Parts,Metaphysics,Metaphysics,2.786911947
1021,5f1bb0df896f82cdbda60fc5,/entries/computation-physicalsystems/,Computation in Physical Systems,"Philosophy of Computer Science,Philosophy of Physics",Philosophy of Physics,2.798207167
232,5f1bb577896f82cdbda61286,/entries/maimonides-islamic/,The Influence of Islamic Thought on Maimonides,"Thinker,Arabic and Islamic Philosophy, Jewish Philosophy",Arabic and Islamic Philosophy,2.818898975
822,5f1bb931896f82cdbda614bd,/entries/stoicism/,Stoicism,"Ethics,Social and Political Philosophy",Ethics,2.841809309
106,5f1bb1c4896f82cdbda6103a,/entries/determinism-causal/,Causal Determinism,Metaphysics,Metaphysics,2.844751468
1283,5f1bb940896f82cdbda614c6,/entries/sufficient-reason/,Principle of Sufficient Reason,Logic,Logic,2.849424467
228,5f1bb42a896f82cdbda6119a,/entries/incompatibilism-theories/,Incompatibilist (Nondeterministic) Theories of Free Will,Philosophy of Mind,Philosophy of Mind,2.855203093
190,5f1bb901896f82cdbda6149e,/entries/sounds/,Sounds,"Philosophy of Mind, Philosophy of Biology, Philosopy of Physics",Philosophy of Mind,2.857577884
570,5f1bb22e896f82cdbda61073,/entries/emilie-du-chatelet/,Émilie du Châtelet,"Thinker, Philosophy of Physics",Thinker,2.85996594
568,5f1bb48b896f82cdbda611e2,/entries/kant-leibniz/,Leibniz’s Influence on Kant,Thinker,Thinker,2.867038917
676,5f1bb6c5896f82cdbda61353,/entries/penbygull/,William Penbygull,"Thinker, Metaphysics",Thinker,2.87351939
835,5f1bb7c1896f82cdbda613e0,/entries/qm-retrocausality/,Retrocausality in Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,2.87387935
1003,5f1bb632896f82cdbda61306,/entries/naturalism-mathematics/,Naturalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,2.875571081
520,5f1baf7a896f82cdbda60f01,/entries/anderson-john/,John Anderson,"Thinker, Logic, Social and Political Philosophy, Metaphysics",Thinker,2.879632823
1230,5f1bb619896f82cdbda612f8,/entries/music/,The Philosophy of Music,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,2.881719278
327,5f1bb716896f82cdbda61382,/entries/plato-ethics/,Plato’s Ethics: An Overview,Thinker,Ethics,2.88426493
531,5f1bb1b7896f82cdbda61034,/entries/descartes/,René Descartes,"Thinker, Philosophy of Mathematics, Philosophy of Mind, Metaphysics",Thinker,2.884637222
276,5f1bb86e896f82cdbda61444,/entries/sartre/,Jean-Paul Sartre,"Thinker,Continental Philosophy,Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,2.886766017
755,5f1bb498896f82cdbda611ec,/entries/kant-transcendental-idealism/,Kant’s Transcendental Idealism,Thinker,Metaphysics,2.887135406
142,5f1bb08a896f82cdbda60f95,/entries/change/,Change and Inconsistency,Metaphysics,Metaphysics,2.924928407
824,5f1bb200896f82cdbda6105d,/entries/dualism/,Dualism,"Philosophy of Mind,Metaphysics",Philosophy of Mind,2.931331683
1156,5f1bb641896f82cdbda6130f,/entries/neoplatonism/,Neoplatonism,Metaphysics,Metaphysics,2.931994067
1060,5f1bb64d896f82cdbda61318,/entries/nicolai-hartmann/,Nicolai Hartmann,"Thinker, Metaphysics",Thinker,2.932190085
149,5f1bb058896f82cdbda60f79,/entries/byzantine-philosophy/,Byzantine Philosophy,Metaphysics,Metaphysics,2.939740603
1056,5f1bb033896f82cdbda60f6a,/entries/bradley/,Francis Herbert Bradley,"Thinker,Metaphysics",Thinker,2.940329335
265,5f1bb648896f82cdbda61314,/entries/newton-philosophy/,Newton’s Philosophy,"Thinker,Philosophy of Physics",Philosophy of Physics,2.94053134
607,5f1bb617896f82cdbda612f7,/entries/multiple-realizability/,Multiple Realizability,Philosophy of Mind,Philosophy of Mind,2.943044038
102,5f1bb76e896f82cdbda613b4,/entries/probability-interpret/,Interpretations of Probability,Philosophy of Mathematics,Philosophy of Mathematics,2.943946632
1307,5f1bb56b896f82cdbda6127c,/entries/lukacs/,Georg [György] Lukács,"Thinker,Continental Philosophy,Social and Political Philosophy,",Thinker,2.946344342
290,5f1bb71f896f82cdbda61386,/entries/plato-parmenides/,Plato’s Parmenides,Thinker,Metaphysics,2.946879678
458,5f1bb908896f82cdbda614a4,/entries/spacetime-singularities/,Singularities and Black Holes,Philosophy of Physics,Philosophy of Physics,2.955155947
758,5f1bafac896f82cdbda60f21,/entries/aristotle-metaphysics/,Aristotle’s Metaphysics,"Thinker,Metaphysics",Metaphysics,2.965233164
81,5f1bb96f896f82cdbda614e6,/entries/time-experience/,The Experience and Perception of Time,"Philosophy of Mind,Metaphysics,Philosophy of Physics",Philosophy of Mind,2.965606314
442,5f1bb436896f82cdbda611a2,/entries/information/,Information,Epistemology,Epistemology,2.97030851
329,5f1bb2a1896f82cdbda610b4,/entries/evil/,The Problem of Evil,"Ethics,Philosophy of Religion",Philosophy of Religion,2.970568636
59,5f1bb62c896f82cdbda61302,/entries/natural-properties/,Natural Properties,Metaphysics,Metaphysics,2.972330599
43,5f1bb097896f82cdbda60f9c,/entries/chinese-epistemology/,Epistemology in Chinese Philosophy,"Chinese Philosophy,Epistemology",Chinese Philosophy,2.975324779
158,5f1bb39b896f82cdbda6114b,/entries/hartshorne/,Charles Hartshorne,"Thinker,Philosophy of Religion, Metaphysics",Thinker,2.98176989
846,5f1bb48e896f82cdbda611e4,/entries/kant-metaphysics/,Kant’s Critique of Metaphysics,"Thinker,Metaphysics",Metaphysics,2.981891376
147,5f1bb036896f82cdbda60f6c,/entries/brentano/,Franz Brentano,"Thinker,Philosophy of Mind,Continental Philosophy",Thinker,2.982024064
971,5f1bb7c9896f82cdbda613e5,/entries/qt-idind/,Identity and Individuality in Quantum Theory,"Philosophy of Mind,Philosophy of Physics,Metaphysics",Philosophy of Physics,2.983581271
1103,5f1bb977896f82cdbda614ea,/entries/time-travel/,Time Travel,Philosophy of Physics,Philosophy of Physics,2.984299936
749,5f1bb862896f82cdbda6143d,/entries/russell/,Bertrand Russell,"Thinker,Logic,Philosophy of Mathematics,Metaphysics",Thinker,2.984421403
1131,5f1bb829896f82cdbda6141b,/entries/relativism/,Relativism,"Ethics,Social and Political Philosophy",Ethics,2.984428471
82,5f1bb787896f82cdbda613c0,/entries/properties-emergent/,Emergent Properties,Metaphysics,Metaphysics,2.999220518
826,5f1bb89f896f82cdbda61463,/entries/scientific-unity/,The Unity of Science,Philosophy of Science,Philosophy of Science,2.999737276
1247,5f1bb5cb896f82cdbda612c8,/entries/mind-indian-buddhism/,Mind in Indian Buddhist Philosophy,"Philosophy of Mind, Indian Philosophy",Philosophy of Mind,3.0000105
178,5f1bb1cb896f82cdbda6103f,/entries/dharmakiirti/,Dharmakīrti,"Thinker,Indian Philosophy",Thinker,3.000069151
509,5f1baf65896f82cdbda60ef6,/entries/alyngton/,Robert Alyngton,"Thinker,Metaphysics,Philosophy of Language",Thinker,3.000755646
897,5f1bb354896f82cdbda61122,/entries/gassendi/,Pierre Gassendi,"Thinker,Philosphy of Science",Thinker,3.002986624
