,_id,page_url,title,domain_tags,primary_domain,score
1271,5f1bb830896f82cdbda6141e,/entries/religion-morality/,Religion and Morality,"Philosophy of Religion,Ethics",Philosophy of Religion,7.228069246
970,5f1bb498896f82cdbda611ec,/entries/kant-transcendental-idealism/,Kant’s Transcendental Idealism,Thinker,Metaphysics,7.235095954
41,5f1bb501896f82cdbda6123a,/entries/locke-moral/,Locke’s Moral Philosophy,"Thinker,Ethics",Ethics,7.241065024
825,5f1bb8c4896f82cdbda61479,/entries/shaftesbury/,"Lord Shaftesbury [Anthony Ashley Cooper, 3rd Earl of Shaftesbury]","Thinker,Ethics, Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,7.245167396
661,5f1bb9c7896f82cdbda6151a,/entries/vasubandhu/,Vasubandhu,"Thinker,Indian Philosophy",Thinker,7.256435803
180,5f1baf3b896f82cdbda60edc,/entries/afterlife/,Afterlife,"Philosophy of Religion,Metaphysics",Philosophy of Religion,7.264645786
212,5f1bb291896f82cdbda610ab,/entries/ethics-pregnancy/,"Pregnancy, Birth, and Medicine",Philosophy of Biology,Philosophy of Biology,7.269451047
67,5f1bb2b1896f82cdbda610bd,/entries/experimental-philosophy/,Experimental Philosophy,"Epistemology,Philosophy of Science",Epistemology,7.286403651
1280,5f1bb3e6896f82cdbda61171,/entries/hume-moral/,Hume’s Moral Philosophy,"Thinker,Ethics",Ethics,7.32124216
759,5f1bb3e8896f82cdbda61173,/entries/hume-religion/,Hume on Religion,"Thinker,Philosophy of Religion",Philosophy of Religion,7.321981468
1408,5f1baf95896f82cdbda60f12,/entries/arabic-islamic-mind/,Arabic and Islamic Psychology and Philosophy of Mind,"Arabic and Islamic Philosophy,Philosophy of Mind",Arabic and Islamic Philosophy,7.326035795
492,5f1bb8a1896f82cdbda61464,/entries/scottish-18th/,Scottish Philosophy in the 18th Century,"Metaphysics, Ethics, Philosophy of Economics, Social and Political Philosophy",Metaphysics,7.333794831
735,5f1bb12b896f82cdbda60fed,/entries/content-causal/,Causal Theories of Mental Content,Philosophy of Mind,Philosophy of Mind,7.342221896
552,5f1bb86f896f82cdbda61445,/entries/scheler/,Max Scheler,"Thinker, Continental Philosophy, Social and Political Philosophy",Thinker,7.351259833
266,5f1bb58b896f82cdbda61297,/entries/mary-shepherd/,Mary Shepherd,"Thinker, Epistemology, Metaphysics",Thinker,7.352327424
123,5f1bb787896f82cdbda613c0,/entries/properties-emergent/,Emergent Properties,"Metaphysics, Philosophy of Science",Metaphysics,7.372262515
750,5f1bb487896f82cdbda611de,/entries/kant-development/,Kant’s Philosophical Development,Thinker,Thinker,7.383049333
780,5f1bb836896f82cdbda61422,/entries/religious-language/,Religious Language,"Philosophy of Religion,Philosophy of Language",Philosophy of Religion,7.386397271
214,5f1bafe7896f82cdbda60f40,/entries/ayn-rand/,Ayn Rand,"Thinker, Aesthetics and Philosophy of Art, Social and Political Philosophy",Thinker,7.386997981
1648,5f1bb44e896f82cdbda611b4,/entries/intuition/,Intuition,Epistemology,Epistemology,7.387432435
257,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,7.387749693
965,5f1bb1f5896f82cdbda61058,/entries/double-consciousness/,Double Consciousness,"Philosophy of Mind,African and African-American Philosophy",African and African-American Philosophy,7.394985507
1362,5f1bafa8896f82cdbda60f1e,/entries/aristotle-ethics/,Aristotle’s Ethics,"Thinker,Ethics",Ethics,7.396697308
1098,5f1bb131896f82cdbda60ff0,/entries/content-nonconceptual/,Nonconceptual Mental Content,Philosophy of Mind,Philosophy of Mind,7.400740303
951,5f1bb8c1896f82cdbda61477,/entries/sex-sexuality/,Sex and Sexuality,"Philosophy of Biology,Social and Political Philosophy",Philosophy of Biology,7.415705296
1040,5f1bb767896f82cdbda613b1,/entries/privacy-medicine/,Privacy and Medicine,"Social and Political Philosophy,Philosophy of Biology,Ethics",Social and Political Philosophy,7.416118129
618,5f1baf3e896f82cdbda60ede,/entries/agrippa-nettesheim/,Heinrich Cornelius Agrippa von Nettesheim,Thinker,Thinker,7.420163031
1022,5f1bc36cc9d4344a5ae10194,/entries/wilhelm-windelband/,Wilhelm Windelband,Thinker,Thinker,7.422045978
529,5f1bb653896f82cdbda6131c,/entries/nietzsche/,Friedrich Nietzsche,"Thinker,Continental Philosophy,Ethics, Metaphysics",Thinker,7.431988455
513,5f1bb460896f82cdbda611c1,/entries/japanese-philosophy/,Japanese Philosophy,Japanese Philosophy,Japanese Philosophy,7.453920862
1616,5f1bb63e896f82cdbda6130d,/entries/neo-daoism/,Neo-Daoism,Chinese Philosophy,Chinese Philosophy,7.454146304
982,5f1bb862896f82cdbda6143d,/entries/russell/,Bertrand Russell,"Thinker,Logic,Philosophy of Mathematics,Metaphysics",Thinker,7.460910014
1375,5f1bb3ba896f82cdbda6115c,/entries/hermann-helmholtz/,Hermann von Helmholtz,"Thinker, Philosophy of Physics, Philosophy of Science",Thinker,7.468228224
1,5f1bb5ff896f82cdbda612ea,/entries/moral-non-naturalism/,Moral Non-Naturalism,"Ethics,Metaphysics",Ethics,7.469200761
109,5f1bb09a896f82cdbda60f9e,/entries/chinese-logic-language/,Logic and Language in Early Chinese Philosophy,"Chinese Philosophy,Logic,Philosophy of Language",Chinese Philosophy,7.474003873
193,5f1bb753896f82cdbda613a6,/entries/pragmatism/,Pragmatism,"Philosophy of Language,Social and Political Philosophy, Logic, Epistemology",Epistemology,7.480329584
404,5f1bb0d8896f82cdbda60fc1,/entries/comparphil-chiwes/,Comparative Philosophy: Chinese and Western,Chinese Philosophy,Chinese Philosophy,7.510838539
77,5f1bb842896f82cdbda61428,/entries/respect/,Respect,Ethics,Ethics,7.514776603
353,5f1bb1c5896f82cdbda6103b,/entries/dewey-aesthetics/,Dewey’s Aesthetics,Thinker,Aesthetics and Philosophy of Art,7.51537865
570,5f1bb436896f82cdbda611a2,/entries/information/,Information,"Epistemology, Philosophy of Computer Science",Epistemology,7.522874
352,5f1bb2ef896f82cdbda610e4,/entries/feminist-body/,Feminist Perspectives on the Body,"Feminist Philosophy,Philosophy of Biology",Feminist Philosophy,7.535607092
756,5f1bb9e2896f82cdbda6152b,/entries/weyl/,Hermann Weyl,"Thinker, Philosophy of Mathematics",Thinker,7.543442685
1102,5f1bb785896f82cdbda613bf,/entries/prop-attitude-reports/,Propositional Attitude Reports,"Philosophy of Mind,Philosophy of Language",Philosophy of Mind,7.567727965
1421,5f1bb641896f82cdbda6130f,/entries/neoplatonism/,Neoplatonism,Metaphysics,Metaphysics,7.578976525
160,5f1bb33b896f82cdbda61114,/entries/friedrich-lange/,Friedrich Albert Lange,"Thinker,Metaphysics",Thinker,7.579880331
60,5f1bba19896f82cdbda6154e,/entries/zombies/,Zombies,Philosophy of Mind,Philosophy of Mind,7.604008136
1654,5f1bb8d7896f82cdbda61486,/entries/skepticism-ancient/,Ancient Skepticism,Epistemology,Epistemology,7.608275481
504,5f1bb2a9896f82cdbda610b9,/entries/evolutionary-psychology/,Evolutionary Psychology,"Philosophy of Biology,Philosophy of Mind",Philosophy of Biology,7.614582898
1392,5f1baf30896f82cdbda60ed5,/entries/aesthetics-19th-romantic/,19th Century Romantic Aesthetics,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,7.624200338
356,5f1baf70896f82cdbda60efb,/entries/analytic-synthetic/,The Analytic/Synthetic Distinction,"Logic, Philosophy of Language, Metaphysics",Logic,7.63993576
376,5f1bafbb896f82cdbda60f2a,/entries/art-definition/,The Definition of Art,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,7.643377676
929,5f1bb0f7896f82cdbda60fd1,/entries/concepts/,Concepts,Metaphysics,Metaphysics,7.653405773
1517,5f1bb92f896f82cdbda614bc,/entries/stevenson/,Charles Leslie Stevenson,"Thinker,Ethics",Thinker,7.663773993
455,5f1bb9f9896f82cdbda61539,/entries/wittgenstein-aesthetics/,Wittgenstein’s Aesthetics,"Thinker,Aesthetics and Philosophy of Art",Aesthetics and Philosophy of Art,7.667579724
224,5f1bb901896f82cdbda6149e,/entries/sounds/,Sounds,"Philosophy of Mind, Philosophy of Biology, Philosopy of Physics",Philosophy of Mind,7.668384164
1601,5f1bb34f896f82cdbda6111f,/entries/game-theory/,Game Theory,Philosophy of Economics,Philosophy of Economics,7.670102758
598,5f1bb8ba896f82cdbda61472,/entries/sense-data/,Sense-Data,"Philosophy of Mind, Epistemology",Philosophy of Mind,7.687530621
347,5f1bb93c896f82cdbda614c4,/entries/suarez/,Francisco Suárez,"Thinker,Metaphysics",Thinker,7.689840718
1117,5f1bb5d9896f82cdbda612d3,/entries/mohist-canons/,Mohist Canons,"Chinese Philosophy,Ethics,Philosophy of Language",Chinese Philosophy,7.696948595
617,5f1baf7f896f82cdbda60f04,/entries/anomalous-monism/,Anomalous Monism,Metaphysics,Metaphysics,7.697474848
1196,5f1baf1b896f82cdbda60ec9,/entries/action/,Action,Philosophy of Mind,Philosophy of Mind,7.699299187
299,5f1bb9f5896f82cdbda61537,/entries/wilson/,John Cook Wilson,"Thinker,Epistemology",Thinker,7.711396161
813,5f1bb4ec896f82cdbda6122a,/entries/levinas/,Emmanuel Levinas,"Thinker,Continental Philosophy,Ethics",Thinker,7.717536005
500,5f1bb193896f82cdbda61020,/entries/defaults-semantics-pragmatics/,Defaults in Semantics and Pragmatics,Philosophy of Language,Philosophy of Language,7.729893229
278,5f1bb5f2896f82cdbda612e4,/entries/moral-cognitivism/,Moral Cognitivism vs. Non-Cognitivism,Ethics,Ethics,7.731715766
971,5f1bb3a4896f82cdbda61151,/entries/hegel/,Georg Wilhelm Friedrich Hegel,"Thinker,Continental Philosophy,Metaphysics,Social and Political Philosophy",Thinker,7.734337255
1491,5f1bb636896f82cdbda61308,/entries/naturalism/,Naturalism,"Metaphysics,Philosophy of Physics",Metaphysics,7.737892269
809,5f1bb3ed896f82cdbda61176,/entries/husserl/,Edmund Husserl,"Thinker,Continental Philosophy",Thinker,7.753081189
595,5f1bb2d2896f82cdbda610d1,/entries/feminism-epistemology/,Feminist Epistemology and Philosophy of Science,"Feminist Philosophy,Epistemology,Philosophy of Science",Feminist Philosophy,7.759555239
1291,5f1bb17c896f82cdbda61016,/entries/david-lewis/,David Lewis,"Thinker, Metaphysics, Logic",Thinker,7.775080063
395,5f1bb418896f82cdbda61190,/entries/immunology/,Philosophy of Immunology,Philosophy of Biology,Philosophy of Biology,7.800563846
159,5f1bb48f896f82cdbda611e5,/entries/kant-mind/,Kant’s View of the Mind and Consciousness of Self,"Thinker,Philosophy of Mind",Philosophy of Mind,7.803879293
1441,5f1bb610896f82cdbda612f3,/entries/morality-biology/,Morality and Evolutionary Biology,"Ethics,Philosophy of Biology",Ethics,7.812329986
1323,5f1bb64d896f82cdbda61318,/entries/nicolai-hartmann/,Nicolai Hartmann,"Thinker, Metaphysics",Thinker,7.812786394
667,5f1baf7a896f82cdbda60f01,/entries/anderson-john/,John Anderson,"Thinker, Logic, Social and Political Philosophy, Metaphysics",Thinker,7.817755604
401,5f1baf18896f82cdbda60ec8,/entries/action-perception/,Action-based Theories of Perception,Philosophy of Mind,Philosophy of Mind,7.830559439
1653,5f1bb0e3896f82cdbda60fc7,/entries/computational-linguistics/,Computational Linguistics,"Philosophy of Computer Science,Philosophy of Language",Philosophy of Computer Science,7.849572513
185,5f1bb327896f82cdbda61107,/entries/francois-barre/,François Poulain de la Barre,"Thinker,Feminist Philosophy,Ethics",Thinker,7.921227669
1325,5f1bafc6896f82cdbda60f2d,/entries/artificial-intelligence/,Artificial Intelligence,"Philosophy of Computer Science, Philosophy of Mind",Philosophy of Computer Science,7.957906076
1426,5f1bb7fc896f82cdbda61402,/entries/realism-sem-challenge/,Challenges to Metaphysical Realism,Metaphysics,Metaphysics,7.959520675
1101,5f1bb30a896f82cdbda610f5,/entries/findlay/,John Niemeyer Findlay,"Thinker, Logic, Philosophy of Mind, Philosophy of Language",Thinker,7.965242316
1080,5f1bb644896f82cdbda61311,/entries/neuroethics/,Neuroethics,"Ethics,Philosophy of Biology",Ethics,7.977444991
605,5f1bb464896f82cdbda611c4,/entries/jaspers/,Karl Jaspers,"Thinker,Continental Philosophy",Thinker,7.988376255
112,5f1bb3ff896f82cdbda61182,/entries/idealism/,Idealism,Metaphysics,Metaphysics,7.996743621
1487,5f1bb8e8896f82cdbda6148f,/entries/social-construction-naturalistic/,Naturalistic Approaches to Social Construction,Social and Political Philosophy,Social and Political Philosophy,8.001979931
19,5f1bafb6896f82cdbda60f27,/entries/aristotle/,Aristotle,"Thinker,Logic,Metaphysics,Ethics,Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,8.006616998
509,5f1bb9ea896f82cdbda6152f,/entries/wilhelm-wundt/,Wilhelm Maximilian Wundt,"Thinker,Philosophy of Mind",Thinker,8.007609255
845,5f1bb884896f82cdbda61453,/entries/schopenhauer/,Arthur Schopenhauer,"Thinker,Continental Philosophy,Ethics,Aesthetics and Philosophy of Art",Thinker,8.009284802
1596,5f1baf79896f82cdbda60f00,/entries/ancient-soul/,Ancient Theories of Soul,Philosophy of Religion,Philosophy of Religion,8.034428834
1255,5f1bc300c9d4344a5ae1012e,/entries/ethics-ai/,Ethics of Artificial Intelligence and Robotics,"Ethics,Philosophy of Computer Science",Philosophy of Computer Science,8.051526153
329,5f1bb6ec896f82cdbda6136a,/entries/phil-science-latin-america/,Philosophy of Science in Latin America,"Latin American and Iberian Philosophy, Philosophy of Science",Latin American and Iberian Philosophy,8.088230926
779,5f1bb8ee896f82cdbda61493,/entries/social-ontology/,Social Ontology,Social and Political Philosophy,Social and Political Philosophy,8.089707446
372,5f1bb422896f82cdbda61195,/entries/implicit-bias/,Implicit Bias,"Philosophy of Mind,Social and Political Philosophy,African and African-American Philosophy",Philosophy of Mind,8.102931799
782,5f1bb030896f82cdbda60f68,/entries/bradley-moral-political/,Francis Herbert Bradley’s Moral and Political Philosophy,"Thinker,Ethics,Social and Political Philosophy",Ethics,8.104901494
1554,5f1bb43d896f82cdbda611a8,/entries/innateness-history/,The Historical Controversies Surrounding Innateness,"Metaphysics, Philosophy of Mind",Metaphysics,8.121461266
1626,5f1bba16896f82cdbda6154c,/entries/zhu-xi/,Zhu Xi,"Thinker,Chinese Philosophy,Ethics, Metaphysics",Thinker,8.127903591
118,5f1bba04896f82cdbda61540,/entries/word-meaning/,Word Meaning,Philosophy of Language,Philosophy of Language,8.132271752
462,5f1bb19c896f82cdbda61025,/entries/delusion/,Delusion,Philosophy of Mind,Philosophy of Mind,8.151331471
1562,5f1bb96d896f82cdbda614e4,/entries/thought-experiment/,Thought Experiments,"Philosophy of Science,Epistemology",Philosophy of Science,8.152000058
639,5f1bb314896f82cdbda610fb,/entries/fleck/,Ludwik Fleck,"Thinker,Philosophy of Science,Philosophy of Mind",Thinker,8.158869453
1463,5f1bb640896f82cdbda6130e,/entries/neo-kantianism/,Neo-Kantianism,Metaphysics,Metaphysics,8.174227756
1640,5f1bb0a4896f82cdbda60fa5,/entries/chisholm/,Roderick Chisholm,"Thinker, Epistemology, Metaphysics",Thinker,8.176685925
686,5f1bb7d2896f82cdbda613eb,/entries/qualia-inverted/,Inverted Qualia,Philosophy of Mind,Philosophy of Mind,8.182131378
628,5f1bb9a7896f82cdbda61506,/entries/turing-test/,The Turing Test,Philosophy of Computer Science,Philosophy of Computer Science,8.19838777
550,5f1bb9a9896f82cdbda61508,/entries/twardowski/,Kazimierz Twardowski,"Thinker, Philosophy of Mind, Continental Philosophy",Thinker,8.246006871
1599,5f1bb6c8896f82cdbda61355,/entries/perception-contents/,The Contents of Perception,Philosophy of Mind,Philosophy of Mind,8.255659281
578,5f1bb237896f82cdbda61078,/entries/empathy/,Empathy,"Philosophy of Mind,Ethics",Ethics,8.276159625
14,5f1bb489896f82cdbda611e0,/entries/kant-hume-morality/,Kant and Hume on Morality,"Thinker,Ethics",Ethics,8.282223783
664,5f1bb3ea896f82cdbda61174,/entries/hume/,David Hume,"Thinker,Metaphysics, Epistemology,Philosphy of Religion, Philosophy of Economics",Thinker,8.333027154
1603,5f1bb5c8896f82cdbda612c6,/entries/mill/,John Stuart Mill,"Thinker,Social and Political Philosophy,Ethics",Thinker,8.334851723
824,5f1bb244896f82cdbda61080,/entries/epicurus/,Epicurus,"Thinker, Ethics, Metaphysics",Thinker,8.350945382
994,5f1bb83b896f82cdbda61425,/entries/representation-medieval/,Mental Representation in Medieval Philosophy,Philosophy of Mind,Philosophy of Mind,8.351439305
1424,5f1bb579896f82cdbda61288,/entries/malebranche-ideas/,Malebranche’s Theory of Ideas and Vision in God,"Thinker,Philosophy of Religion",Philosophy of Religion,8.366081816
47,5f1bb463896f82cdbda611c3,/entries/japanese-zen/,Japanese Zen Buddhist Philosophy,Japanese Philosophy,Japanese Philosophy,8.386066547
386,5f1bb3aa896f82cdbda61154,/entries/heinrich-rickert/,Heinrich Rickert,"Thinker, Philosophy of Science, Epistemology",Thinker,8.392316265
1095,5f1bb5b4896f82cdbda612b7,/entries/mental-causation/,Mental Causation,Philosophy of Mind,Philosophy of Mind,8.407836158
387,5f1bb8ab896f82cdbda61469,/entries/self-consciousness-phenomenological/,Phenomenological Approaches to Self-Consciousness,"Epistemology,Philosophy of Mind",Epistemology,8.436471183
844,5f1bb331896f82cdbda6110e,/entries/freewill/,Free Will,Philosophy of Mind,Philosophy of Mind,8.458735264
