,_id,page_url,title,domain_tags,primary_domain,score
1118,5f1bb09f896f82cdbda60fa2,/entries/chinese-room/,The Chinese Room Argument,"Philosophy of Computer Science, Philosophy of Mind",Philosophy of Mind,2.257337782
1444,5f1bb3bb896f82cdbda6115d,/entries/hermann-lotze/,Hermann Lotze,Thinker,Thinker,2.25854117
1427,5f1bb830896f82cdbda6141e,/entries/religion-morality/,Religion and Morality,"Philosophy of Religion,Ethics",Philosophy of Religion,2.258976549
797,5f1bb9da896f82cdbda61526,/entries/watsuji-tetsuro/,Watsuji Tetsurō,"Thinker,Japanese Philosophy, Ethics",Thinker,2.265941617
497,5f1bb3a2896f82cdbda6114f,/entries/hegel-aesthetics/,Hegel’s Aesthetics,"Thinker,Aesthetics and Philosophy of Art",Aesthetics and Philosophy of Art,2.265993024
1185,5f1bb054896f82cdbda60f76,/entries/burke/,Edmund Burke,"Thinker,Social and Political Philosophy",Thinker,2.276256918
1296,5f1bb2fc896f82cdbda610ec,/entries/feyerabend/,Paul Feyerabend,"Thinker,Philosophy of Science",Thinker,2.286834595
1016,5f1bb869896f82cdbda61442,/entries/sakya-pandita/,Sakya Paṇḍita [sa skya paṇ ḍi ta],"Thinker,Indian Philosophy, Chinese Philosophy,Epistemology",Thinker,2.381128912
982,5f1bb8c5896f82cdbda6147a,/entries/shantideva/,Śāntideva,"Thinker,Indian Philosophy, Ethics",Thinker,2.38498697
693,5f1bb8f6896f82cdbda61497,/entries/socrates/,Socrates,"Thinker, Ethics, Philosophy of Language, Social and Political Philosophy",Thinker,2.390524845
967,5f1bb1f5896f82cdbda61058,/entries/double-consciousness/,Double Consciousness,"Philosophy of Mind,African and African-American Philosophy",African and African-American Philosophy,2.391035873
715,5f1bb86c896f82cdbda61443,/entries/santayana/,George Santayana,"Thinker,Aesthetics and Philosophy of Art",Thinker,2.397395551
933,5f1baf96896f82cdbda60f13,/entries/arabic-islamic-mysticism/,Mysticism in Arabic and Islamic Philosophy,"Arabic and Islamic Philosophy,Philosophy of Religion",Arabic and Islamic Philosophy,2.402320569
30,5f1bb93c896f82cdbda614c4,/entries/suarez/,Francisco Suárez,"Thinker,Metaphysics",Thinker,2.464886008
92,5f1bb4b4896f82cdbda61202,/entries/language-india/,Language and Testimony in Classical Indian Philosophy,"Indian Philosophy,Philosophy of Language",Indian Philosophy,2.466712715
563,5f1bb3c9896f82cdbda61162,/entries/history/,Philosophy of History,Social and Political Philosophy,Social and Political Philosophy,2.472080721
1193,5f1bb7ac896f82cdbda613d4,/entries/pythagoreanism/,Pythagoreanism,Philosophy of Mathematics,Philosophy of Mathematics,2.484653742
254,5f1bb2d0896f82cdbda610d0,/entries/feminism-environmental/,Feminist Environmental Philosophy,"Feminist Philosophy,Social and Political Philosophy",Feminist Philosophy,2.492451339
611,5f1bb7a9896f82cdbda613d2,/entries/pyrrho/,Pyrrho,"Thinker,Epistemology",Thinker,2.495997722
181,5f1baf9a896f82cdbda60f16,/entries/architecture/,Philosophy of Architecture,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,2.499109042
214,5f1bb4aa896f82cdbda611fa,/entries/kukai/,Kūkai,"Thinker,Japanese Philosophy",Thinker,2.503089488
49,5f1bb1c5896f82cdbda6103b,/entries/dewey-aesthetics/,Dewey’s Aesthetics,Thinker,Aesthetics and Philosophy of Art,2.506337656
253,5f1bb834896f82cdbda61420,/entries/religion-science/,Religion and Science,"Philosophy of Religion,Philosophy of Science",Philosophy of Religion,2.507726578
1196,5f1bb461896f82cdbda611c2,/entries/japanese-pure-land/,Japanese Pure Land Philosophy,Japanese Philosophy,Japanese Philosophy,2.508130591
277,5f1baf3b896f82cdbda60edc,/entries/afterlife/,Afterlife,"Philosophy of Religion,Metaphysics",Philosophy of Religion,2.509992211
1074,5f1bb884896f82cdbda61453,/entries/schopenhauer/,Arthur Schopenhauer,"Thinker,Continental Philosophy,Ethics,Aesthetics and Philosophy of Art",Thinker,2.521545255
365,5f1bb4ab896f82cdbda611fc,/entries/kyoto-school/,The Kyoto School,"Japanese Philosophy, Metaphysics",Japanese Philosophy,2.532268465
650,5f1bb6ff896f82cdbda61374,/entries/philosophy-mexico/,Philosophy in Mexico,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,2.550858884
1161,5f1bb2af896f82cdbda610bc,/entries/experimental-moral/,Experimental Moral Philosophy,"Ethics,Epistemology",Ethics,2.555142407
581,5f1bb1fc896f82cdbda6105b,/entries/dreams-dreaming/,Dreams and Dreaming,Philosophy of Mind,Philosophy of Mind,2.55562728
513,5f1bb59f896f82cdbda612a7,/entries/medicine/,Philosophy of Medicine,Philosophy of Biology,Philosophy of Biology,2.556740049
1050,5f1bb174896f82cdbda61011,/entries/dance/,The Philosophy of Dance,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,2.56099034
499,5f1bb9c7896f82cdbda6151a,/entries/vasubandhu/,Vasubandhu,"Thinker,Indian Philosophy",Thinker,2.60947533
1217,5f1bb4c0896f82cdbda61209,/entries/latinx/,Latinx Philosophy,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,2.625160988
350,5f1bb097896f82cdbda60f9c,/entries/chinese-epistemology/,Epistemology in Chinese Philosophy,"Chinese Philosophy,Epistemology",Chinese Philosophy,2.639958989
1367,5f1bb829896f82cdbda6141b,/entries/relativism/,Relativism,"Ethics,Social and Political Philosophy",Ethics,2.64018862
151,5f1bc311c9d4344a5ae1013e,/entries/gangesa/,Gaṅgeśa,"Thinker,Indian Philosophy,Epistemology,Logic",Thinker,2.696214712
170,5f1baf0e896f82cdbda60ec2,/entries/abhidharma/,Abhidharma,"Indian Philosophy,Metaphysics,Epistemology",Indian Philosophy,2.723959436
1346,5f1bb38f896f82cdbda61145,/entries/halevi/,Judah Halevi,"Thinker,Jewish Philosophy",Thinker,2.742033453
772,5f1baf43896f82cdbda60ee0,/entries/al-baghdadi/,‘Abd al-Latif al-Baghdadi,"Thinker,Arabic and Islamic Philosophy",Thinker,2.774265984
1286,5f1bb96b896f82cdbda614e3,/entries/thoreau/,Henry David Thoreau,"Thinker, Ethics, Social and Political Philosophy",Thinker,2.787678308
874,5f1bb52e896f82cdbda61255,/entries/logic-india/,Logic in Classical Indian Philosophy,"Indian Philosophy,Logic",Indian Philosophy,2.788133924
1467,5f1bb700896f82cdbda61375,/entries/philosophy-religion/,Philosophy of Religion,Philosophy of Religion,Philosophy of Religion,2.807741688
904,5f1bb613896f82cdbda612f5,/entries/mulla-sadra/,Mulla Sadra,"Thinker,Arabic and Islamic Philosophy",Thinker,2.837936487
1179,5f1bb5cb896f82cdbda612c8,/entries/mind-indian-buddhism/,Mind in Indian Buddhist Philosophy,"Philosophy of Mind, Indian Philosophy",Philosophy of Mind,2.883297945
1310,5f1bb7e8896f82cdbda613f6,/entries/race/,Race,"Social and Political Philosophy,Philosophy of Biology,African and African-American Philosophy",Social and Political Philosophy,2.919772403
537,5f1bb654896f82cdbda6131d,/entries/nishida-kitaro/,Nishida Kitarō,"Thinker,Japanese Philosophy,Philosophy of Mind, Logic,Metaphysics",Thinker,2.92998873
308,5f1bb692896f82cdbda6133a,/entries/other-minds/,Other Minds,Philosophy of Mind,Philosophy of Mind,2.954169619
1401,5f1baf7d896f82cdbda60f03,/entries/anna-julia-cooper/,Anna Julia Cooper,"Thinker,Social and Political Philosophy, African and African-American Philosophy,Feminist Philosophy",Thinker,3.028564294
17,5f1bb37f896f82cdbda6113a,/entries/gorampa/,Gorampa [go rams pa],"Thinker,Indian Philosophy,Chinese Philosophy",Thinker,3.237677416
444,5f1bb0a2896f82cdbda60fa4,/entries/chinese-translate-interpret/,Translating and Interpreting Chinese Philosophy,"Chinese Philosophy,Philosophy of Language",Chinese Philosophy,3.267175272
1398,5f1bb61c896f82cdbda612fa,/entries/nagarjuna/,Nāgārjuna,"Thinker,Indian Philosophy,Metaphysics,Epistemology",Thinker,3.291970103
1081,5f1bb257896f82cdbda6108c,/entries/epistemology-language-tibetan/,Tibetan Epistemology and Philosophy of Language,"Chinese Philosophy,Philosophy of Religion,Epistemology",Chinese Philosophy,3.338438499
1130,5f1bb20d896f82cdbda61065,/entries/early-modern-india/,Analytic Philosophy in Early Modern India,"Indian Philosophy,Logic,Philosophy of Language",Indian Philosophy,3.361938112
1163,5f1bb9ac896f82cdbda6150a,/entries/twotruths-india/,The Theory of Two Truths in India,"Indian Philosophy,Metaphysics,Epistemology",Indian Philosophy,3.368784589
959,5f1bb923896f82cdbda614b4,/entries/sriharsa/,Śrīharṣa,"Thinker,Indian Philosophy",Thinker,3.415355036
740,5f1bb460896f82cdbda611c1,/entries/japanese-philosophy/,Japanese Philosophy,Japanese Philosophy,Japanese Philosophy,3.484104195
1222,5f1bb9a3896f82cdbda61504,/entries/tsongkhapa/,Tsongkhapa,"Thinker,Indian Philosophy, Chinese Philosophy",Thinker,3.493430269
171,5f1bb255896f82cdbda6108b,/entries/epistemology-india/,Epistemology in Classical Indian Philosophy,"Indian Philosophy,Epistemology",Indian Philosophy,3.515505201
1355,5f1bb4ab896f82cdbda611fb,/entries/kumaarila/,Kumārila,"Thinker,Indian Philosophy",Thinker,3.524596294
1103,5f1bb9e8896f82cdbda6152e,/entries/wilhelm-humboldt/,Wilhelm von Humboldt,"Thinker, Philosophy of Language",Thinker,3.698733246
100,5f1bb1cb896f82cdbda6103f,/entries/dharmakiirti/,Dharmakīrti,"Thinker,Indian Philosophy",Thinker,3.73312201
510,5f1bb868896f82cdbda61441,/entries/saantarak-sita/,Śāntarakṣita,"Thinker,Indian Philosophy",Thinker,3.769365154
296,5f1bb4fc896f82cdbda61236,/entries/literal-nonliteral-india/,The Literal-Nonliteral Distinction in Classical Indian Philosophy,"Indian Philosophy,Philosophy of Language",Indian Philosophy,3.770740387
1232,5f1bb631896f82cdbda61305,/entries/naturalism-india/,Naturalism in Classical Indian Philosophy,"Indian Philosophy,Metaphysics",Indian Philosophy,3.862299105
725,5f1bb6cd896f82cdbda61358,/entries/perception-india/,Perceptual Experience and Concepts in Classical Indian Philosophy,"Indian Philosophy,Philosophy of Mind",Indian Philosophy,3.862750556
1472,5f1bb0f2896f82cdbda60fce,/entries/concept-emotion-india/,The Concept of Emotion in Classical Indian Philosophy,"Indian Philosophy,Philosophy of Mind",Indian Philosophy,4.051213218
