,_id,page_url,title,domain_tags,primary_domain,score
1431,5f1bb0e6896f82cdbda60fc9,/entries/computational-philosophy/,Computational Philosophy,Philosophy of Computer Science,Philosophy of Computer Science,6.138067763
43,5f1bb596896f82cdbda612a0,/entries/max-stirner/,Max Stirner,"Thinker, Social and Political Philosophy",Thinker,6.140279911
172,5f1bb1d9896f82cdbda61049,/entries/disability-care-rationing/,Disability and Health Care Rationing,"Social and Political Philosophy,Ethics",Social and Political Philosophy,6.142772498
1220,5f1bb92f896f82cdbda614bc,/entries/stevenson/,Charles Leslie Stevenson,"Thinker,Ethics",Thinker,6.150378624
23,5f1bb622896f82cdbda612fd,/entries/natorp/,Paul Natorp,"Thinker, Philosophy of Science",Thinker,6.154634639
521,5f1bb834896f82cdbda61420,/entries/religion-science/,Religion and Science,"Philosophy of Religion,Philosophy of Science",Philosophy of Religion,6.165273486
1523,5f1bb9d3896f82cdbda61522,/entries/voting/,The Ethics and Rationality of Voting,"Ethics,Social and Political Philosophy",Social and Political Philosophy,6.167660852
1052,5f1bb63e896f82cdbda6130d,/entries/neo-daoism/,Neo-Daoism,Chinese Philosophy,Chinese Philosophy,6.176544827
295,5f1bb6f9896f82cdbda61372,/entries/philosophy-chile/,Philosophy in Chile,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,6.18192992
1426,5f1bb562896f82cdbda61275,/entries/logics-for-games/,Logics for Analyzing Games,"Logic,Philosophy of Economics",Logic,6.189412217
1504,5f1bb441896f82cdbda611ab,/entries/integrity/,Integrity,Ethics,Ethics,6.189846639
134,5f1baf2f896f82cdbda60ed4,/entries/aesthetics-18th-german/,18th Century German Aesthetics,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,6.192537118
673,5f1bb86e896f82cdbda61444,/entries/sartre/,Jean-Paul Sartre,"Thinker,Continental Philosophy,Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,6.225301864
1319,5f1bb174896f82cdbda61011,/entries/dance/,The Philosophy of Dance,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,6.232531584
513,5f1bb651896f82cdbda6131b,/entries/nietzsche-moral-political/,Nietzsche’s Moral and Political Philosophy,"Thinker,Social and Political Philosophy,Continental Philosophy",Social and Political Philosophy,6.239518345
1437,5f1bb533896f82cdbda61258,/entries/logic-informal/,Informal Logic,Logic,Logic,6.244914083
1371,5f1bb8b8896f82cdbda61471,/entries/seneca/,Seneca,"Thinker, Ethics, Social and Political Philosophy",Thinker,6.247341081
266,5f1bb2e7896f82cdbda610df,/entries/feminism-psychoanalysis/,Psychoanalytic Feminism,"Feminist Philosophy,Philosophy of Mind",Feminist Philosophy,6.250469238
1256,5f1bb720896f82cdbda61387,/entries/plato-rhetoric/,Plato on Rhetoric and Poetry,Thinker,Aesthetics and Philosophy of Art,6.252273815
230,5f1bb102896f82cdbda60fd7,/entries/confucius/,Confucius,"Thinker, Chinese Philosophy,Ethics, Social and Political Philosophy",Thinker,6.265178079
1107,5f767901038c9c30f7846949,/entries/psychology-normative-cognition/,The Psychology of Normative Cognition,"Philosophy of Mind,Philosophy of Biology",Philosophy of Mind,6.271546332
1036,5f1bb5c8896f82cdbda612c6,/entries/mill/,John Stuart Mill,"Thinker,Social and Political Philosophy,Ethics",Thinker,6.276192013
252,5f1bb9cb896f82cdbda6151d,/entries/vienna-circle/,Vienna Circle,"Logic,Philosophy of Language,Philosophy of Science, Epistemology",Logic,6.277851892
354,5f1bba07896f82cdbda61543,/entries/wyclif-political/,John Wyclif’s Political Philosophy,"Thinker,Social and Political Philosophy",Social and Political Philosophy,6.279953838
439,5f1bb05c896f82cdbda60f7c,/entries/campanella/,Tommaso Campanella,"Thinker,Philosophy of Religion,Social and Political Philosophy",Thinker,6.28111934
237,5f1bb5b5896f82cdbda612b8,/entries/mental-disorder/,Mental Disorder (Illness),"Philosophy of Mind,Philosophy of Biology",Philosophy of Mind,6.281912726
1304,5f1bb84a896f82cdbda6142e,/entries/rights-group/,Group Rights,Social and Political Philosophy,Social and Political Philosophy,6.287557071
1038,5f1bb283896f82cdbda610a3,/entries/ethics-computer/,Computer and Information Ethics,"Philosophy of Computer Science,Ethics",Philosophy of Computer Science,6.301548414
42,5f1bb3c9896f82cdbda61162,/entries/history/,Philosophy of History,Social and Political Philosophy,Social and Political Philosophy,6.328278135
520,5f1bb317896f82cdbda610fe,/entries/forgiveness/,Forgiveness,Ethics,Ethics,6.33032828
315,5f1baf9e896f82cdbda60f18,/entries/arendt/,Hannah Arendt,"Thinker,Social and Political Philosophy,Continental Philosophy",Thinker,6.337266013
994,5f1bb3dc896f82cdbda6116d,/entries/human-genome/,The Human Genome Project,Philosophy of Biology,Philosophy of Biology,6.351507183
151,5f1bb761896f82cdbda613ae,/entries/principle-beneficence/,The Principle of Beneficence in Applied Ethics,Ethics,Ethics,6.365246752
889,5f1bb47a896f82cdbda611d5,/entries/justice-intergenerational/,Intergenerational Justice,Social and Political Philosophy,Social and Political Philosophy,6.365484487
687,5f1bb0d8896f82cdbda60fc1,/entries/comparphil-chiwes/,Comparative Philosophy: Chinese and Western,Chinese Philosophy,Chinese Philosophy,6.366447793
962,5f1bb14c896f82cdbda60fff,/entries/corruption/,Corruption,Social and Political Philosophy,Social and Political Philosophy,6.376227072
818,5f1bb4b7896f82cdbda61204,/entries/laozi/,Laozi,"Thinker,Chinese Philosophy",Thinker,6.38653968
1240,5f1bb065896f82cdbda60f81,/entries/carnap/,Rudolf Carnap,"Thinker,Logic,Philosophy of Science,Philosophy of Language",Thinker,6.40262583
813,5f1bb621896f82cdbda612fc,/entries/nationalism/,Nationalism,Social and Political Philosophy,Social and Political Philosophy,6.403337025
941,5f1bb845896f82cdbda6142a,/entries/richard-price/,Richard Price,Thinker,Thinker,6.404818585
1310,5f1bb580896f82cdbda6128e,/entries/marcuse/,Herbert Marcuse,"Thinker,Continental Philosophy,Social and Political Philosophy",Thinker,6.431081446
680,5f1baf35896f82cdbda60ed8,/entries/affirmative-action/,Affirmative Action,"Social and Political Philosophy,African and African-American Philosophy",Social and Political Philosophy,6.441108493
1277,5f1bb7a7896f82cdbda613d1,/entries/punishment/,Punishment,"Ethics,Social and Political Philosophy",Ethics,6.444975738
577,5f1bb849896f82cdbda6142d,/entries/rights-children/,Children’s Rights,"Ethics,Social and Political Philosophy",Ethics,6.446470363
719,5f1bb422896f82cdbda61195,/entries/implicit-bias/,Implicit Bias,"Philosophy of Mind,Social and Political Philosophy,African and African-American Philosophy",Philosophy of Mind,6.449009871
944,5f1bb1e6896f82cdbda61050,/entries/discrimination/,Discrimination,"Social and Political Philosophy,African and African-American Philosophy",Social and Political Philosophy,6.450735771
427,5f1bb6c0896f82cdbda61352,/entries/peirce/,Charles Sanders Peirce,"Thinker,Logic, Philosophy of Language",Thinker,6.451480365
974,5f1bb3e6896f82cdbda61171,/entries/hume-moral/,Hume’s Moral Philosophy,"Thinker,Ethics",Ethics,6.452209149
318,5f1bb2e2896f82cdbda610db,/entries/feminism-metaphysics/,Feminist Metaphysics,"Feminist Philosophy,Metaphysics",Feminist Philosophy,6.463299554
600,5f1bb175896f82cdbda61012,/entries/dante/,Dante Alighieri,"Thinker, Aesthetics and Philosophy of Art",Thinker,6.464550436
1248,5f1bb0ac896f82cdbda60faa,/entries/civil-disobedience/,Civil Disobedience,Social and Political Philosophy,Social and Political Philosophy,6.467788181
865,5f1baf89896f82cdbda60f0b,/entries/aquinas/,Saint Thomas Aquinas,"Thinker,Philosophy of Religion,Logic",Thinker,6.47033063
1448,5f1bb5bd896f82cdbda612bd,/entries/merleau-ponty/,Maurice Merleau-Ponty,"Thinker,Continental Philosophy,Philosophy of Mind",Thinker,6.476321743
1571,5f1bb598896f82cdbda612a2,/entries/mead/,George Herbert Mead,"Thinker,Philosphy of Mind,Social and Political Philosophy",Thinker,6.479208085
525,5f1bb2d0896f82cdbda610d0,/entries/feminism-environmental/,Feminist Environmental Philosophy,"Feminist Philosophy,Social and Political Philosophy",Feminist Philosophy,6.486064279
1108,5f1bb01b896f82cdbda60f5c,/entries/bodin/,Jean Bodin,Thinker,Thinker,6.494070292
1056,5f1bb198896f82cdbda61022,/entries/deleuze/,Gilles Deleuze,"Thinker,Continental Philosophy,Metaphysics,Social and Political Philosophy",Thinker,6.497903952
643,5f1bb965896f82cdbda614df,/entries/theory-bioethics/,Theory and Bioethics,"Ethics,Philosophy of Biology",Ethics,6.504240506
96,5f1bb716896f82cdbda61382,/entries/plato-ethics/,Plato’s Ethics: An Overview,"Thinker, Ethics",Ethics,6.513106893
888,5f1bc2edc9d4344a5ae1011c,/entries/biomedicine/,Philosophy of Biomedicine,Philosophy of Biology,Philosophy of Biology,6.51547226
410,5f1baf55896f82cdbda60eed,/entries/alexander-crummell/,Alexander Crummell,"Thinker,Social and Political Philosophy,African and African-American Philosophy",Thinker,6.523677054
376,5f1bb218896f82cdbda6106b,/entries/egalitarianism/,Egalitarianism,Social and Political Philosophy,Social and Political Philosophy,6.532872238
801,5f1bb3d8896f82cdbda6116b,/entries/hope/,Hope,Philosophy of Mind,Philosophy of Mind,6.538170931
1516,5f1bb262896f82cdbda6108f,/entries/epistemology-social/,Social Epistemology,"Social and Political Philosophy,Epistemology",Social and Political Philosophy,6.544551747
1127,5f1bb381896f82cdbda6113c,/entries/green/,Thomas Hill Green,"Thinker,Metaphysics,Ethics,Social and Political Philosophy",Thinker,6.544822012
152,5f1bb86c896f82cdbda61443,/entries/santayana/,George Santayana,"Thinker,Aesthetics and Philosophy of Art",Thinker,6.557365306
912,5f1bb2c6896f82cdbda610ca,/entries/femapproach-prag-cont/,Intersections Between Pragmatist and Continental Feminism,"Feminist Philosophy,Continental Philosophy",Feminist Philosophy,6.558795677
880,5f1bb2e3896f82cdbda610dc,/entries/feminism-moralpsych/,Feminist Moral Psychology,"Feminist Philosophy,Ethics,Philosophy of Mind",Feminist Philosophy,6.565341632
1675,5f1bb5d9896f82cdbda612d3,/entries/mohist-canons/,Mohist Canons,"Chinese Philosophy,Ethics,Philosophy of Language",Chinese Philosophy,6.57327534
1170,5f1bb8a7896f82cdbda61467,/entries/secession/,Secession,Social and Political Philosophy,Social and Political Philosophy,6.575326743
1581,5f1bb8f3896f82cdbda61495,/entries/socialism/,Socialism,"Social and Political Philosophy, Philosophy of Economics",Social and Political Philosophy,6.575422613
124,5f1bb1c7896f82cdbda6103c,/entries/dewey-moral/,Dewey’s Moral Philosophy,"Thinker,Ethics",Ethics,6.585381221
1046,5f1bb09e896f82cdbda60fa1,/entries/chinese-phil-science/,Science and Chinese Philosophy,"Chinese Philosophy,Philosophy of Science",Chinese Philosophy,6.586352605
386,5f1bb814896f82cdbda6140f,/entries/redistribution/,Redistribution,"Social and Political Philosophy, Philosophy of Economics",Social and Political Philosophy,6.590267525
1173,5f1bb3cf896f82cdbda61166,/entries/holbach/,Paul-Henri Thiry (Baron) d’Holbach,"Thinker,Social and Political Philosophy",Thinker,6.598006463
891,5f1bb2f2896f82cdbda610e6,/entries/feminist-philosophy/,Feminist Philosophy,Feminist Philosophy,Feminist Philosophy,6.599644979
1287,5f7678ee038c9c30f784692c,/entries/luther-influence/,Luther’s Influence on Philosophy,"Thinker,Philosophy of Religion,Social and Political Philosophy",Thinker,6.607325703
450,5f1baf61896f82cdbda60ef4,/entries/altruism-empirical/,Empirical Approaches to Altruism,"Ethics, Social and Political Philosophy",Ethics,6.610887377
12,5f1bb394896f82cdbda61147,/entries/happiness/,Happiness,Ethics,Ethics,6.614118133
338,5f1bb33a896f82cdbda61113,/entries/friedrich-jacobi/,Friedrich Heinrich Jacobi,Thinker,Thinker,6.617457002
978,5f1bb830896f82cdbda6141e,/entries/religion-morality/,Religion and Morality,"Philosophy of Religion,Ethics",Philosophy of Religion,6.623146024
128,5f1bb892896f82cdbda6145b,/entries/scientific-objectivity/,Scientific Objectivity,Philosophy of Science,Philosophy of Science,6.628770613
370,5f1bb314896f82cdbda610fb,/entries/fleck/,Ludwik Fleck,"Thinker,Philosophy of Science,Philosophy of Mind",Thinker,6.631062422
1478,5f1bb126896f82cdbda60fea,/entries/constitutionalism/,Constitutionalism,Social and Political Philosophy,Social and Political Philosophy,6.632709536
14,5f1bb86f896f82cdbda61445,/entries/scheler/,Max Scheler,"Thinker, Continental Philosophy, Social and Political Philosophy",Thinker,6.64860506
741,5f1bb325896f82cdbda61105,/entries/francis-bacon/,Francis Bacon,"Thinker, Philosophy of Science",Thinker,6.652527243
727,5f1bb008896f82cdbda60f51,/entries/berlin/,Isaiah Berlin,"Thinker,Social and Political Philosophy",Thinker,6.674606183
282,5f1bb8c4896f82cdbda61479,/entries/shaftesbury/,"Lord Shaftesbury [Anthony Ashley Cooper, 3rd Earl of Shaftesbury]","Thinker,Ethics, Social and Political Philosophy,Aesthetics and Philosophy of Art",Thinker,6.687279833
140,5f7678ff038c9c30f7846946,/entries/protagoras/,Protagoras,Thinker,Thinker,6.688087787
255,5f1bb487896f82cdbda611de,/entries/kant-development/,Kant’s Philosophical Development,Thinker,Thinker,6.688889681
403,5f1bb2d4896f82cdbda610d2,/entries/feminism-ethics/,Feminist Ethics,"Feminist Philosophy,Ethics",Feminist Philosophy,6.691676508
339,5f1bb3ea896f82cdbda61174,/entries/hume/,David Hume,"Thinker,Metaphysics, Epistemology,Philosphy of Religion, Philosophy of Economics",Thinker,6.697303967
405,5f1bb96a896f82cdbda614e2,/entries/thomas-more/,Thomas More,"Thinker,Social and Political Philosophy",Thinker,6.699654227
575,5f1bb87f896f82cdbda61450,/entries/school-names/,School of Names,"Chinese Philosophy,Philosophy of Language,Metaphysics",Chinese Philosophy,6.702766552
122,5f1bb608896f82cdbda612ef,/entries/moral-relativism/,Moral Relativism,Ethics,Ethics,6.706523154
942,5f1bb847896f82cdbda6142c,/entries/ricoeur/,Paul Ricoeur,"Thinker,Continental Philosophy",Thinker,6.708028386
1681,5f1bb727896f82cdbda6138c,/entries/plato/,Plato,"Thinker, Ethics, Metaphysics, Epistemology, Social and Political Philosophy, Aesthetics and Philosophy of Art",Thinker,6.71992344
396,5f1bb356896f82cdbda61123,/entries/gasset/,José Ortega y Gasset,"Thinker,Social and Political Philosophy,Continental Philosophy",Thinker,6.724756088
997,5f1bb1f3896f82cdbda61057,/entries/domination/,Domination,Social and Political Philosophy,Social and Political Philosophy,6.725354677
847,5f1bb9ce896f82cdbda6151f,/entries/voltaire/,Voltaire,"Thinker,Social and Political Philosophy",Thinker,6.725810925
1601,5f1bb2c9896f82cdbda610cc,/entries/feminism-aesthetics/,Feminist Aesthetics,"Feminist Philosophy,Aesthetics and Philosophy of Art",Feminist Philosophy,6.727167559
738,5f1bb8fb896f82cdbda6149b,/entries/sophists/,The Sophists,"Philosophy of Language,Logic",Philosophy of Language,6.737447014
855,5f1baf30896f82cdbda60ed5,/entries/aesthetics-19th-romantic/,19th Century Romantic Aesthetics,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,6.739586697
402,5f1bb5f9896f82cdbda612e7,/entries/moral-epistemology/,Moral Epistemology,"Ethics,Epistemology",Ethics,6.749639788
157,5f1bb328896f82cdbda61108,/entries/frantz-fanon/,Frantz Fanon,"Thinker,African and African-American Philosophy",Thinker,6.766479407
1322,5f1bb28d896f82cdbda610a9,/entries/ethics-it-phenomenology/,Phenomenological Approaches to Ethics and Information Technology,"Ethics,Continental Philosophy,Philosophy of Computer Science",Philosophy of Computer Science,6.772474846
676,5f1bb4bf896f82cdbda61208,/entries/latin-american-philosophy/,Latin American Philosophy,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,6.782782851
737,5f1bb1a6896f82cdbda6102b,/entries/derrida/,Jacques Derrida,"Thinker,Philosophy of Language,Continental Philosophy",Thinker,6.790362476
1251,5f1bb3a4896f82cdbda61151,/entries/hegel/,Georg Wilhelm Friedrich Hegel,"Thinker,Continental Philosophy,Metaphysics,Social and Political Philosophy",Thinker,6.801195775
137,5f1bb0ea896f82cdbda60fca,/entries/computer-science/,The Philosophy of Computer Science,Philosophy of Computer Science,Philosophy of Computer Science,6.810962046
1307,5f1bb779896f82cdbda613ba,/entries/progress/,Progress,Social and Political Philosophy,Social and Political Philosophy,6.818426694
1095,5f1bb4f4896f82cdbda61230,/entries/liberation/,Philosophy of Liberation,"Social and Political Philosophy, Latin American and Iberian Philosophy",Latin American and Iberian Philosophy,6.820848116
1416,5f1bb4fb896f82cdbda61235,/entries/linguistics/,Philosophy of Linguistics,Philosophy of Language,Philosophy of Language,6.838860732
670,5f1bb4cf896f82cdbda61215,/entries/legal-obligation/,Legal Obligation and Authority,Philosophy of Law,Philosophy of Law,6.84303639
1272,5f1bb05e896f82cdbda60f7d,/entries/camus/,Albert Camus,"Thinker,Continental Philosophy",Thinker,6.843865788
637,5f1bb93c896f82cdbda614c4,/entries/suarez/,Francisco Suárez,"Thinker,Metaphysics",Thinker,6.853293586
192,5f1bb8f6896f82cdbda61497,/entries/socrates/,Socrates,"Thinker, Ethics, Philosophy of Language, Social and Political Philosophy",Thinker,6.855859994
671,5f1bb932896f82cdbda614be,/entries/strauss-leo/,Leo Strauss,"Thinker,Social and Political Philosophy,Jewish Philosophy",Thinker,6.87708736
242,5f1bb4ab896f82cdbda611fc,/entries/kyoto-school/,The Kyoto School,"Japanese Philosophy, Metaphysics",Japanese Philosophy,6.88885471
557,5f1bb489896f82cdbda611e0,/entries/kant-hume-morality/,Kant and Hume on Morality,"Thinker,Ethics",Ethics,6.889125146
304,5f1bb030896f82cdbda60f68,/entries/bradley-moral-political/,Francis Herbert Bradley’s Moral and Political Philosophy,"Thinker,Ethics,Social and Political Philosophy",Ethics,6.898620967
1259,5f1baf85896f82cdbda60f08,/entries/antonio-rosmini/,Antonio Rosmini,"Thinker, Philosophy of Religion",Thinker,6.902211452
93,5f1bb458896f82cdbda611bb,/entries/james-mill/,James Mill,"Thinker,Social and Political Philosophy",Thinker,6.908147666
1425,5f1bb46a896f82cdbda611c9,/entries/johann-fichte/,Johann Gottlieb Fichte,"Thinker,Metaphysics",Thinker,6.911296232
748,5f1bb387896f82cdbda61140,/entries/grotius/,Hugo Grotius,"Thinker,Social and Political Philosophy",Thinker,6.916292328
778,5f1bb85e896f82cdbda6143a,/entries/rule-of-law/,The Rule of Law,"Philosophy of Law,Social and Political Philosophy",Philosophy of Law,6.927799611
1069,5f1bb1d0896f82cdbda61043,/entries/diderot/,Denis Diderot,"Thinker, Aesthetics and Philosophy of Art, Philosophy of Language",Thinker,6.930634216
691,5f1bb2f6896f82cdbda610e9,/entries/feminist-science/,Feminist Perspectives on Science,"Feminist Philosophy,Philosophy of Science",Feminist Philosophy,6.946025939
629,5f1bb9ba896f82cdbda61513,/entries/utilitarianism-history/,The History of Utilitarianism,Social and Political Philosophy,Social and Political Philosophy,6.948642823
1183,5f1bb8e8896f82cdbda6148f,/entries/social-construction-naturalistic/,Naturalistic Approaches to Social Construction,Social and Political Philosophy,Social and Political Philosophy,6.949391855
467,5f1baf74896f82cdbda60efd,/entries/anarchism/,Anarchism,Social and Political Philosophy,Social and Political Philosophy,6.953279735
147,5f1bb726896f82cdbda6138b,/entries/plato-utopia/,Plato on utopia,"Thinker,Social and Political Philosophy",Social and Political Philosophy,6.95761477
725,5f1bb2c3896f82cdbda610c8,/entries/femapproach-analytic/,Analytic Feminism,Feminist Philosophy,Feminist Philosophy,6.977759833
721,5f1bb370896f82cdbda61132,/entries/globalization/,Globalization,"Social and Political Philosophy, Philosophy of Economics",Social and Political Philosophy,6.982615301
1014,5f1bb700896f82cdbda61375,/entries/philosophy-religion/,Philosophy of Religion,Philosophy of Religion,Philosophy of Religion,6.985272685
289,5f1bb3b6896f82cdbda6115a,/entries/herder/,Johann Gottfried von Herder,"Thinker, Philosophy of Language, Social and Political Philosophy",Thinker,6.997421071
776,5f1bafe7896f82cdbda60f40,/entries/ayn-rand/,Ayn Rand,"Thinker, Aesthetics and Philosophy of Art, Social and Political Philosophy",Thinker,7.000210618
550,5f1bb490896f82cdbda611e6,/entries/kant-moral/,Kant’s Moral Philosophy,"Thinker,Ethics",Ethics,7.001302198
699,5f1bafec896f82cdbda60f43,/entries/bauer/,Bruno Bauer,"Thinker, Social and Political Philosophy",Thinker,7.002798063
194,5f1bb91f896f82cdbda614b1,/entries/spinoza/,Baruch Spinoza,"Thinker,Jewish Philosophy,Metaphysics,Social and Political Philosophy",Thinker,7.006212458
1585,5f1bb2e0896f82cdbda610da,/entries/feminism-liberal/,Liberal Feminism,"Feminist Philosophy,Social and Political Philosophy",Feminist Philosophy,7.014791454
851,5f1bb857896f82cdbda61436,/entries/rosenstock-huessy/,Eugen Rosenstock-Huessy,"Thinker, Philosophy of Language",Thinker,7.015827001
992,5f1bb090896f82cdbda60f98,/entries/childhood/,The Philosophy of Childhood,"Philosophy of Biology, Philosophy of Mind",Philosophy of Biology,7.016764863
1470,5f1bb46e896f82cdbda611cc,/entries/john-salisbury/,John of Salisbury,"Thinker, Social and Political Philosophy",Thinker,7.021506882
272,5f1bb4ec896f82cdbda6122a,/entries/levinas/,Emmanuel Levinas,"Thinker,Continental Philosophy,Ethics",Thinker,7.021936224
1647,5f1bc324c9d4344a5ae10151,/entries/justice-climate/,Climate Justice,Social and Political Philosophy,Social and Political Philosophy,7.028433807
1163,5f1bb96b896f82cdbda614e3,/entries/thoreau/,Henry David Thoreau,"Thinker, Ethics, Social and Political Philosophy",Thinker,7.050615062
1157,5f1bb4f2896f82cdbda6122f,/entries/liberalism/,Liberalism,Social and Political Philosophy,Social and Political Philosophy,7.051369346
733,5f1bb1e0896f82cdbda6104d,/entries/disability/,"Disability: Definitions, Models, Experience","Social and Political Philosophy,Ethics,Philosophy of Biology",Social and Political Philosophy,7.068714608
1218,5f1bb2b3896f82cdbda610be,/entries/exploitation/,Exploitation,Social and Political Philosophy,Social and Political Philosophy,7.074491357
518,5f1bb26e896f82cdbda61095,/entries/equal-opportunity/,Equality of Opportunity,"Social and Political Philosophy, Philosophy of Economics",Social and Political Philosophy,7.07512627
617,5f1bb1db896f82cdbda6104b,/entries/disability-health/,"Disability: Health, Well-Being, and Personal Relationships","Social and Political Philosophy,Ethics",Social and Political Philosophy,7.087570957
866,5f1bafa8896f82cdbda60f1e,/entries/aristotle-ethics/,Aristotle’s Ethics,"Thinker,Ethics",Ethics,7.090557186
937,5f1bb34b896f82cdbda6111d,/entries/game-ethics/,Game Theory and Ethics,"Philosophy of Economics,Ethics",Philosophy of Economics,7.096040607
1349,5f1bba02896f82cdbda6153f,/entries/wollstonecraft/,Mary Wollstonecraft,Thinker,Thinker,7.105544896
1354,5f1bb4c3896f82cdbda6120c,/entries/law-language/,Law and Language,"Philosophy of Law,Philosophy of Language",Philosophy of Law,7.131336001
615,5f1bb4c2896f82cdbda6120b,/entries/law-interpretivist/,Legal Interpretivism,Philosophy of Law,Philosophy of Law,7.135636227
1115,5f1bb56b896f82cdbda6127c,/entries/lukacs/,Georg [György] Lukács,"Thinker,Continental Philosophy,Social and Political Philosophy,Philosophy of Economics",Thinker,7.138424963
1085,5f1bb921896f82cdbda614b2,/entries/sport/,Philosophy of Sport,Social and Political Philosophy,Social and Political Philosophy,7.141986637
810,5f1baf5c896f82cdbda60ef1,/entries/alienation/,Alienation,Social and Political Philosophy,Social and Political Philosophy,7.145754389
1305,5f1bb294896f82cdbda610ad,/entries/ethics-social-networking/,Social Networking and Ethics,"Social and Political Philosophy,Ethics,Philosophy of Computer Science",Philosophy of Computer Science,7.161510515
879,5f1baf7d896f82cdbda60f03,/entries/anna-julia-cooper/,Anna Julia Cooper,"Thinker,Social and Political Philosophy, African and African-American Philosophy,Feminist Philosophy",Thinker,7.16710338
1023,5f1bb58a896f82cdbda61296,/entries/marx/,Karl Marx,"Thinker,Social and Political Philosophy,Philosopy of Economics",Thinker,7.171017676
1265,5f1bb3d3896f82cdbda61168,/entries/holism-social/,Methodological Holism in the Social Sciences,Philosophy of Science,Philosophy of Science,7.185848679
493,5f1bb753896f82cdbda613a6,/entries/pragmatism/,Pragmatism,"Philosophy of Language,Social and Political Philosophy, Logic, Epistemology",Epistemology,7.18593483
200,5f1bb210896f82cdbda61067,/entries/economic-justice/,Economics and Economic Justice,"Philosophy of Economics,Social and Political Philosophy",Philosophy of Economics,7.208829442
1315,5f1bb767896f82cdbda613b1,/entries/privacy-medicine/,Privacy and Medicine,"Social and Political Philosophy,Philosophy of Biology,Ethics",Social and Political Philosophy,7.221139742
679,5f1bb953896f82cdbda614d3,/entries/technology/,Philosophy of Technology,"Philosophy of Science, Social and Political Philosophy",Philosophy of Science,7.221559374
