,_id,page_url,title,domain_tags,primary_domain,score
63,5f1bb813896f82cdbda6140e,/entries/recursive-functions/,Recursive Functions,"Logic,Philosophy of Mathematics",Logic,3.320696334
504,5f1bb20e896f82cdbda61066,/entries/ecology/,Ecology,Philosophy of Biology,Philosophy of Biology,3.33856831
195,5f1bb727896f82cdbda6138c,/entries/plato/,Plato,"Thinker, Ethics, Metaphysics, Epistemology, Social and Political Philosophy, Aesthetics and Philosophy of Art",Thinker,3.349204806
1338,5f1bb385896f82cdbda6113f,/entries/grosseteste/,Robert Grosseteste,"Thinker, Metaphysics",Thinker,3.364418985
1491,5f1bb29e896f82cdbda610b3,/entries/evidence/,Evidence,"Epistemology,Philosophy of Science",Epistemology,3.365005632
62,5f1bc325c9d4344a5ae10153,/entries/kant-conceptualism/,Kantian Conceptualism/Nonconceptualism,"Thinker, Metaphysics",Metaphysics,3.378865444
1070,5f1bb7d8896f82cdbda613ee,/entries/quantification/,Quantifiers and Quantification,Logic,Logic,3.378945124
1072,5f1bb6a4896f82cdbda61345,/entries/paradox-zeno/,Zeno’s Paradoxes,"Thinker, Logic,Metaphysics",Thinker,3.386561811
290,5f1bb7ef896f82cdbda613fa,/entries/ramus/,Petrus Ramus,Thinker,Thinker,3.388064314
1264,5f1bb547896f82cdbda61264,/entries/logic-ontology/,Logic and Ontology,"Logic,Metaphysics",Logic,3.392880421
569,5f1bb488896f82cdbda611df,/entries/kant-hume-causality/,Kant and Hume on Causality,"Thinker,Metaphysics",Metaphysics,3.39307551
815,5f1bb033896f82cdbda60f6a,/entries/bradley/,Francis Herbert Bradley,"Thinker,Metaphysics",Thinker,3.395358043
1120,5f1bb501896f82cdbda6123a,/entries/locke-moral/,Locke’s Moral Philosophy,"Thinker,Ethics",Ethics,3.397627658
191,5f1baf96896f82cdbda60f13,/entries/arabic-islamic-mysticism/,Mysticism in Arabic and Islamic Philosophy,"Arabic and Islamic Philosophy,Philosophy of Religion",Arabic and Islamic Philosophy,3.403047314
1123,5f1bb508896f82cdbda6123f,/entries/logic-action/,The Logic of Action,"Philosophy of Mind,Metaphysics",Philosophy of Mind,3.406815753
870,5f1bb49b896f82cdbda611ee,/entries/kant/,Immanuel Kant,"Thinker, Ethics, Metaphyics,Social and Political Philosophy,Epistemology, Aesthetics and Philosophy of Art",Thinker,3.415855968
950,5f1bb4f0896f82cdbda6122d,/entries/liar-paradox/,Liar Paradox,Logic,Logic,3.427364796
657,5f1bb770896f82cdbda613b5,/entries/probability-medieval-renaissance/,Probability in Medieval and Renaissance Philosophy,Philosophy of Mathematics,Philosophy of Mathematics,3.437691404
521,5f1bb8d7896f82cdbda61486,/entries/skepticism-ancient/,Ancient Skepticism,Epistemology,Epistemology,3.441196317
1128,5f1bb557896f82cdbda6126e,/entries/logical-constants/,Logical Constants,Logic,Logic,3.443077791
1164,5f1bb575896f82cdbda61285,/entries/maimon/,Salomon Maimon,"Thinker,Jewish Philosophy,Epistemology",Thinker,3.448195107
1190,5f1bb13a896f82cdbda60ff5,/entries/continuum-hypothesis/,The Continuum Hypothesis,Philosophy of Mathematics,Philosophy of Mathematics,3.458092608
542,5f1bb22f896f82cdbda61074,/entries/emily-elizabeth-constance-jones/,Emily Elizabeth Constance Jones,"Thinker, Logic, Ethics",Thinker,3.469718637
1093,5f1bb554896f82cdbda6126c,/entries/logical-atomism/,Russell’s Logical Atomism,"Thinker,Logic",Logic,3.472536368
1054,5f1bb146896f82cdbda60ffb,/entries/convention/,Convention,Social and Political Philosophy,Social and Political Philosophy,3.473229754
1432,5f1bb9fe896f82cdbda6153c,/entries/wittgenstein/,Ludwig Wittgenstein,"Thinker,Logic,Philosophy of Language, Philosophy of Mathematics",Thinker,3.473610597
49,5f1bafe4896f82cdbda60f3e,/entries/axiom-choice/,The Axiom of Choice,Philosophy of Mathematics,Philosophy of Mathematics,3.474138282
1472,5f1bb773896f82cdbda613b7,/entries/process-philosophy/,Process Philosophy,Metaphysics,Metaphysics,3.474774233
509,5f1bb561896f82cdbda61274,/entries/logicism/,Logicism and Neologicism,Logic,Logic,3.474900791
1322,5f1bb23d896f82cdbda6107c,/entries/enlightenment/,Enlightenment,"Metaphysics,Philosophy of Science,Logic,Epistemology",Epistemology,3.478532407
1313,5f1bb491896f82cdbda611e7,/entries/kant-reason/,Kant’s Account of Reason,"Thinker,Logic",Logic,3.479499907
1563,5f1bb038896f82cdbda60f6d,/entries/broad/,Charlie Dunbar Broad,"Thinker, Philosophy of Science",Thinker,3.480930798
655,5f1bb5b3896f82cdbda612b6,/entries/mendelssohn/,Moses Mendelssohn,"Thinker,Metaphysics,Jewish Philosophy",Thinker,3.485003024
1288,5f1bb852896f82cdbda61433,/entries/robert-kilwardby/,Robert Kilwardby,Thinker,Thinker,3.486332151
608,5f1bb96d896f82cdbda614e4,/entries/thought-experiment/,Thought Experiments,"Philosophy of Science,Epistemology",Philosophy of Science,3.489933901
507,5f1bb214896f82cdbda61068,/entries/economics/,Philosophy of Economics,Philosophy of Economics,Philosophy of Economics,3.490493256
1137,5f1bb151896f82cdbda61002,/entries/cosmology-theology/,Cosmology and Theology,"Philosophy of Religion,Philosophy of Physics",Philosophy of Religion,3.490544645
1234,5f1bb535896f82cdbda61259,/entries/logic-information/,Logic and Information,Logic,Logic,3.491716707
1538,5f1bb9ea896f82cdbda6152f,/entries/wilhelm-wundt/,Wilhelm Maximilian Wundt,"Thinker,Philosophy of Mind",Thinker,3.493238693
1095,5f1bb277896f82cdbda6109b,/entries/ernst-mach/,Ernst Mach,"Thinker, Philosophy of Science, Philosophy of Biology, Philosophy of Physics",Thinker,3.49355996
822,5f1bb4ed896f82cdbda6122b,/entries/lewis-ci/,Clarence Irving Lewis,"Thinker, Epistemology, Logic",Thinker,3.496538588
755,5f1bb17c896f82cdbda61016,/entries/david-lewis/,David Lewis,"Thinker, Metaphysics, Logic",Thinker,3.498819684
549,5f1bb964896f82cdbda614de,/entries/theoretical-terms-science/,Theoretical Terms in Science,Philosophy of Science,Philosophy of Science,3.499316307
199,5f1bba01896f82cdbda6153e,/entries/wolff-christian/,Christian Wolff,"Thinker,Philosophy of Science, Logic, Metaphysics",Thinker,3.501196436
1574,5f1bb9a5896f82cdbda61505,/entries/turing-machine/,Turing Machines,Philosophy of Computer Science,Philosophy of Computer Science,3.50178611
154,5f1bb509896f82cdbda61240,/entries/logic-ai/,Logic and Artificial Intelligence,"Logic,Philosophy of Computer Science",Philosophy of Computer Science,3.504699617
981,5f1bc354c9d4344a5ae10179,/entries/science-big-data/,Scientific Research and Big Data,"Philosophy of Science,Philosophy of Computer Science",Philosophy of Science,3.504943412
955,5f1bb6f6896f82cdbda61370,/entries/philolaus/,Philolaus,Thinker,Thinker,3.506665667
965,5f1bb513896f82cdbda61246,/entries/logic-combining/,Combining Logics,Logic,Logic,3.508014191
757,5f1bb3bb896f82cdbda6115d,/entries/hermann-lotze/,Hermann Lotze,Thinker,Thinker,3.508780347
658,5f1bb9ce896f82cdbda6151f,/entries/voltaire/,Voltaire,"Thinker,Social and Political Philosophy",Thinker,3.513267386
153,5f1bb85c896f82cdbda61439,/entries/royce/,Josiah Royce,"Thinker,Metaphysics",Thinker,3.51356495
1158,5f1bb8bb896f82cdbda61473,/entries/set-theory-constructive/,Set Theory: Constructive and Intuitionistic ZF,Logic,Logic,3.517728079
74,5f1baf4b896f82cdbda60ee6,/entries/al-kindi/,al-Kindi,"Thinker,Arabic and Islamic Philosophy",Thinker,3.518772374
35,5f1baf43896f82cdbda60ee0,/entries/al-baghdadi/,‘Abd al-Latif al-Baghdadi,"Thinker,Arabic and Islamic Philosophy",Thinker,3.521731805
1051,5f1bb54e896f82cdbda61268,/entries/logic-provability/,Provability Logic,Logic,Logic,3.522858738
399,5f1bb494896f82cdbda611e9,/entries/kant-science/,Kant’s Philosophy of Science,"Thinker,Philosophy of Science",Philosophy of Science,3.525369669
786,5f1bb595896f82cdbda6129f,/entries/mathphil-indis/,Indispensability Arguments in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,3.533256262
461,5f1bb09e896f82cdbda60fa1,/entries/chinese-phil-science/,Science and Chinese Philosophy,"Chinese Philosophy,Philosophy of Science",Chinese Philosophy,3.537003898
787,5f1bb9e5896f82cdbda6152c,/entries/whewell/,William Whewell,"Thinker, Philosophy of Science",Thinker,3.541651435
491,5f1bb1d0896f82cdbda61043,/entries/diderot/,Denis Diderot,"Thinker, Aesthetics and Philosophy of Art, Philosophy of Language",Thinker,3.556066327
946,5f1bb71d896f82cdbda61384,/entries/plato-metaphysics/,Plato’s Middle Period Metaphysics and Epistemology,"Thinker, Metaphysics, Epistemology",Metaphysics,3.577102299
1047,5f1bb3bf896f82cdbda6115f,/entries/heytesbury/,William Heytesbury,Thinker,Thinker,3.580998114
440,5f1bb3fe896f82cdbda61181,/entries/ibn-sina/,Ibn Sina [Avicenna],"Thinker,Logic,Metaphysics,Arabic and Islamic Philosophy",Thinker,3.620182001
872,5f1bb7ce896f82cdbda613e8,/entries/qt-quantcomp/,Quantum Computing,"Philosophy of Physics,Philosophy of Computer Science",Philosophy of Physics,3.620458086
1271,5f1bb001896f82cdbda60f4e,/entries/bentham/,Jeremy Bentham,"Thinker,Social and Political Philosophy,Ethics",Thinker,3.62831301
310,5f1bb89f896f82cdbda61463,/entries/scientific-unity/,The Unity of Science,Philosophy of Science,Philosophy of Science,3.628930879
921,5f1bb1a2896f82cdbda61028,/entries/demonstration-medieval/,Medieval Theories of Demonstration,Logic,Logic,3.636994914
226,5f1bb54c896f82cdbda61267,/entries/logic-probability/,Logic and Probability,"Logic,Philosophy of Mathematics",Logic,3.63902309
1109,5f1baf49896f82cdbda60ee4,/entries/al-farabi/,al-Farabi,"Thinker,Arabic and Islamic Philosophy,Logic,Philosophy of Language",Thinker,3.642325993
674,5f1baf89896f82cdbda60f0b,/entries/aquinas/,Saint Thomas Aquinas,"Thinker,Philosophy of Religion,Logic",Thinker,3.642764838
811,5f1bb64d896f82cdbda61318,/entries/nicolai-hartmann/,Nicolai Hartmann,"Thinker, Metaphysics",Thinker,3.655975991
1306,5f1baf7a896f82cdbda60f01,/entries/anderson-john/,John Anderson,"Thinker, Logic, Social and Political Philosophy, Metaphysics",Thinker,3.657131584
1308,5f1bb707896f82cdbda61378,/entries/physics-holism/,Holism and Nonseparability in Physics,Philosophy of Physics,Philosophy of Physics,3.660808198
17,5f1bb3c3896f82cdbda61161,/entries/histfem-condorcet/,"The History of Feminism: Marie-Jean-Antoine-Nicolas de Caritat, Marquis de Condorcet",Feminist Philosophy,Feminist Philosophy,3.671633746
1567,5f1bb891896f82cdbda6145a,/entries/scientific-method/,Scientific Method,Philosophy of Science,Philosophy of Science,3.694118358
366,5f1bb53c896f82cdbda6125d,/entries/logic-linear/,Linear Logic,Logic,Logic,3.695060837
505,5f1bb525896f82cdbda61250,/entries/logic-fuzzy/,Fuzzy Logic,Logic,Logic,3.705551813
975,5f1bb9f5896f82cdbda61537,/entries/wilson/,John Cook Wilson,"Thinker,Epistemology",Thinker,3.706919189
1038,5f1bb3fd896f82cdbda61180,/entries/ibn-sina-natural/,Ibn Sina’s Natural Philosophy,"Thinker,Arabic and Islamic Philosophy,Metaphysics",Metaphysics,3.709232366
1583,5f1bb504896f82cdbda6123c,/entries/locke-philosophy-science/,Locke’s Philosophy of Science,"Thinker,Philosophy of Science",Philosophy of Science,3.725127366
1015,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,3.726428918
1434,5f1bb908896f82cdbda614a4,/entries/spacetime-singularities/,Singularities and Black Holes,Philosophy of Physics,Philosophy of Physics,3.740784619
227,5f1bb248896f82cdbda61083,/entries/episteme-techne/,Episteme and Techne,Epistemology,Epistemology,3.741376438
1097,5f1bb834896f82cdbda61420,/entries/religion-science/,Religion and Science,"Philosophy of Religion,Philosophy of Science",Philosophy of Religion,3.742834514
565,5f1bb3ac896f82cdbda61155,/entries/hempel/,Carl Hempel,"Thinker, Philosophy of Science, Logic",Thinker,3.751411957
1509,5f1bb716896f82cdbda61382,/entries/plato-ethics/,Plato’s Ethics: An Overview,"Thinker, Ethics",Ethics,3.755001882
178,5f1bb082896f82cdbda60f91,/entries/cellular-automata/,Cellular Automata,"Philosophy of Computer Science, Philosophy of Physics",Philosophy of Computer Science,3.757837262
999,5f1bb65d896f82cdbda61322,/entries/nonwellfounded-set-theory/,Non-wellfounded Set Theory,Philosophy of Mathematics,Philosophy of Mathematics,3.761121236
1200,5f1bb559896f82cdbda6126f,/entries/logical-construction/,Logical Constructions,Logic,Logic,3.7645943
1268,5f1bb21e896f82cdbda6106e,/entries/einstein-philscience/,Einstein’s Philosophy of Science,"Thinker,Philosophy of Physics",Thinker,3.771824117
1409,5f1bb622896f82cdbda612fd,/entries/natorp/,Paul Natorp,"Thinker, Philosophy of Science",Thinker,3.775652754
1385,5f1bb1a8896f82cdbda6102c,/entries/descartes-epistemology/,Descartes’ Epistemology,"Thinker, Epistemology",Epistemology,3.776567141
508,5f1bb14f896f82cdbda61001,/entries/cosmology-30s/,Cosmology: Methodological Debates in the 1930s and 1940s,Philosophy of Physics,Philosophy of Physics,3.78006279
1204,5f1bba10896f82cdbda61549,/entries/zabarella/,Giacomo Zabarella,"Thinker, Logic",Thinker,3.781061102
1100,5f1bb33b896f82cdbda61114,/entries/friedrich-lange/,Friedrich Albert Lange,"Thinker,Metaphysics",Thinker,3.834355175
348,5f1bb08e896f82cdbda60f97,/entries/chemistry/,Philosophy of Chemistry,Philosophy of Science,Philosophy of Science,3.850196569
520,5f1bb81f896f82cdbda61416,/entries/reid/,Thomas Reid,"Thinker,Epistemology,Metaphysics",Thinker,3.868191518
203,5f1bb5d9896f82cdbda612d3,/entries/mohist-canons/,Mohist Canons,"Chinese Philosophy,Ethics,Philosophy of Language",Chinese Philosophy,3.882024116
400,5f1bb9e0896f82cdbda6152a,/entries/wesley-salmon/,Wesley Salmon,"Thinker, Philosophy of Science, Epistemology",Thinker,3.888214503
269,5f1bb46b896f82cdbda611ca,/entries/johann-herbart/,Johann Friedrich Herbart,"Thinker, Logic, Metaphysics, Philosophy of Mind",Thinker,3.888630681
72,5f1bb5d4896f82cdbda612cf,/entries/modeltheory-fo/,First-order Model Theory,"Philosophy of Mathematics,Logic",Philosophy of Mathematics,3.8958581
697,5f1baf7d896f82cdbda60f03,/entries/anna-julia-cooper/,Anna Julia Cooper,"Thinker,Social and Political Philosophy, African and African-American Philosophy,Feminist Philosophy",Thinker,3.904778872
882,5f1bb348896f82cdbda6111b,/entries/galen/,Galen,"Thinker, Logic, Epistemology, Philosophy of Biology",Thinker,3.918693613
192,5f1bb497896f82cdbda611eb,/entries/kant-spacetime/,Kant’s Views on Space and Time,"Thinker, Philosophy of Physics",Philosophy of Physics,3.92765116
663,5f1bb8cf896f82cdbda61480,/entries/simone-weil/,Simone Weil,"Thinker,Continental Philosophy,Social and Political Philosophy, Ethics",Thinker,3.944067128
1349,5f1bb8bd896f82cdbda61474,/entries/set-theory/,Set Theory,Philosophy of Mathematics,Philosophy of Mathematics,3.951946088
379,5f1bb7aa896f82cdbda613d3,/entries/pythagoras/,Pythagoras,"Thinker,Philosophy of Mathematics",Thinker,3.958074965
1477,5f1bb5d2896f82cdbda612ce,/entries/models-science/,Models in Science,Philosophy of Science,Philosophy of Science,3.961358145
835,5f1bb6ec896f82cdbda6136a,/entries/phil-science-latin-america/,Philosophy of Science in Latin America,"Latin American and Iberian Philosophy, Philosophy of Science",Latin American and Iberian Philosophy,3.964538223
1498,5f1bb4b0896f82cdbda61200,/entries/lakatos/,Imre Lakatos,"Thinker, Philosophy of Science, Philosophy of Mathematics",Thinker,3.975879567
404,5f1bb562896f82cdbda61275,/entries/logics-for-games/,Logics for Analyzing Games,"Logic,Philosophy of Economics",Logic,3.976583243
1582,5f1bb624896f82cdbda612fe,/entries/natphil-ren/,Natural Philosophy in the Renaissance,Philosophy of Science,Philosophy of Science,3.990384536
1094,5f1bb7cc896f82cdbda613e7,/entries/qt-nvd/,Quantum Theory and Mathematical Rigor,"Philosophy of Physics,Philosophy of Mathematics",Philosophy of Physics,3.991633905
1515,5f1bb3f3896f82cdbda6117a,/entries/ibn-ezra/,Abraham Ibn Ezra,"Thinker,Jewish Philosophy",Thinker,3.995045338
846,5f1bb203896f82cdbda6105f,/entries/duhem/,Pierre Duhem,"Thinker,Philosophy of Science",Thinker,4.001526852
631,5f1bb6b6896f82cdbda6134d,/entries/patrizi/,Francesco Patrizi,Thinker,Thinker,4.001650144
394,5f1bb0e6896f82cdbda60fc9,/entries/computational-philosophy/,Computational Philosophy,Philosophy of Computer Science,Philosophy of Computer Science,4.00216589
761,5f1bb105896f82cdbda60fd9,/entries/connectives-logic/,Sentence Connectives in Formal Logic,"Logic,Philosophy of Language",Logic,4.006733259
248,5f1bb594896f82cdbda6129e,/entries/mathematics-nondeductive/,Non-Deductive Methods in Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.007374919
347,5f1bb854896f82cdbda61434,/entries/roger-bacon/,Roger Bacon,"Thinker,Philosophy of Language, Philosophy of Religion",Thinker,4.011343298
1287,5f1bb7db896f82cdbda613f0,/entries/quantum-field-theory/,Quantum Field Theory,Philosophy of Physics,Philosophy of Physics,4.013782297
77,5f1bb593896f82cdbda6129d,/entries/mathematics-inconsistent/,Inconsistent Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.014933229
792,5f1bb77e896f82cdbda613bc,/entries/proof-theoretic-semantics/,Proof-Theoretic Semantics,"Logic,Philosophy of Language",Philosophy of Language,4.015374568
1161,5f1bb366896f82cdbda6112c,/entries/genrel-early/,Early Philosophical Interpretations of General Relativity,Philosophy of Physics,Philosophy of Physics,4.020384928
624,5f1bb4b8896f82cdbda61205,/entries/large-cardinals-determinacy/,Large Cardinals and Determinacy,Philosophy of Mathematics,Philosophy of Mathematics,4.037414799
139,5f1bb8c0896f82cdbda61476,/entries/settheory-early/,The Early Development of Set Theory,Philosophy of Mathematics,Philosophy of Mathematics,4.069204401
850,5f1bb0f0896f82cdbda60fcd,/entries/comte/,Auguste Comte,"Thinker,Philosophy of Science",Thinker,4.074695099
78,5f1bb517896f82cdbda61248,/entries/logic-connexive/,Connexive Logic,Logic,Logic,4.090851932
991,5f1bb221896f82cdbda61070,/entries/elisabeth-bohemia/,"Elisabeth, Princess of Bohemia",Thinker,Thinker,4.124708728
1223,5f1bb78a896f82cdbda613c1,/entries/properties/,Properties,Metaphysics,Metaphysics,4.132140865
1397,5f1bb48b896f82cdbda611e2,/entries/kant-leibniz/,Leibniz’s Influence on Kant,Thinker,Thinker,4.141290865
1380,5f1bb7ee896f82cdbda613f9,/entries/ramsey/,Frank Ramsey,"Thinker, Philosophy of Economics, Philosophy of Mathematics",Thinker,4.161066404
115,5f1bb72a896f82cdbda6138d,/entries/platonism-mathematics/,Platonism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.162274583
995,5f1bb58b896f82cdbda61297,/entries/mary-shepherd/,Mary Shepherd,"Thinker, Epistemology, Metaphysics",Thinker,4.189921216
1585,5f1bb511896f82cdbda61245,/entries/logic-combinatory/,Combinatory Logic,Logic,Logic,4.196528252
303,5f1bb4e8896f82cdbda61227,/entries/lesniewski/,Stanisław Leśniewski,"Thinker, Logic",Thinker,4.227978194
1317,5f1bb9b0896f82cdbda6150c,/entries/type-theory-church/,Church’s Type Theory,"Thinker,Logic",Thinker,4.228930891
1141,5f1bb5be896f82cdbda612be,/entries/mersenne/,Marin Mersenne,Thinker,Thinker,4.2424148
1464,5f1bb1cd896f82cdbda61040,/entries/diagrams/,Diagrams,Logic,Logic,4.249586674
1193,5f1bb936896f82cdbda614c0,/entries/structural-realism/,Structural Realism,"Metaphysics,Philosophy of Physics",Metaphysics,4.250008566
481,5f1bb539896f82cdbda6125b,/entries/logic-intuitionistic/,Intuitionistic Logic,Logic,Logic,4.263736158
609,5f1bb919896f82cdbda614ae,/entries/spinoza-physics/,Spinoza’s Physical Theory,"Thinker,Metaphysics",Philosophy of Physics,4.265261679
1399,5f1bb22e896f82cdbda61073,/entries/emilie-du-chatelet/,Émilie du Châtelet,"Thinker, Philosophy of Physics",Thinker,4.266203959
1277,5f1bb777896f82cdbda613b9,/entries/proclus/,Proclus,"Thinker, Metaphysics",Thinker,4.277210457
109,5f1bb632896f82cdbda61306,/entries/naturalism-mathematics/,Naturalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.279454481
670,5f1bb3ba896f82cdbda6115c,/entries/hermann-helmholtz/,Hermann von Helmholtz,"Thinker, Philosophy of Physics, Philosophy of Science",Thinker,4.293188708
863,5f1bb16b896f82cdbda61010,/entries/cusanus/,"Cusanus, Nicolaus [Nicolas of Cusa]","Thinker, Metaphysics",Thinker,4.339434959
630,5f1bb99c896f82cdbda61500,/entries/truth-values/,Truth Values,Epistemology,Epistemology,4.354467154
962,5f1bb6a7896f82cdbda61346,/entries/paradoxes-contemporary-logic/,Paradoxes and Contemporary Logic,Logic,Logic,4.373853608
73,5f1bb69f896f82cdbda61342,/entries/paradox-skolem/,Skolem’s Paradox,Logic,Logic,4.375820535
633,5f1bb4e6896f82cdbda61225,/entries/leibniz/,Gottfried Wilhelm Leibniz,"Thinker, Metaphysics, Philosophy of Mathematics, Logic",Thinker,4.386331854
219,5f1bb927896f82cdbda614b6,/entries/statistics/,Philosophy of Statistics,"Philosophy of Mathematics, Philosophy of Science, Epistemology",Philosophy of Mathematics,4.396435586
1427,5f1bb021896f82cdbda60f60,/entries/bolzano/,Bernard Bolzano,"Thinker,Philosophy of Physics",Thinker,4.403996713
1363,5f1bb87e896f82cdbda6144f,/entries/scholz/,Heinrich Scholz,"Thinker,Logic,Philosophy of Language",Thinker,4.427306183
973,5f1bb4b3896f82cdbda61201,/entries/lambda-calculus/,The Lambda Calculus,Philosophy of Mathematics,Philosophy of Mathematics,4.434620752
1572,5f1bb591896f82cdbda6129b,/entries/mathematics-constructive/,Constructive Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.438999036
1127,5f1bb760896f82cdbda613ad,/entries/principia-mathematica/,Principia Mathematica,"Logic, Philosophy of Mathematics",Logic,4.442980194
997,5f1bb351896f82cdbda61120,/entries/games-abstraction/,"Games, Full Abstraction and Full Completeness",Philosophy of Economics,Philosophy of Economics,4.445429716
1488,5f1bb0c1896f82cdbda60fb6,/entries/cohen/,Hermann Cohen,"Thinker, Jewish Philosophy,Epistemology,Philosophy of Religion",Thinker,4.495122471
202,5f1bb3f2896f82cdbda61179,/entries/ibn-bajja/,Ibn Bâjja [Avempace],"Thinker,Arabic and Islamic Philosophy",Thinker,4.516748503
958,5f1bb55a896f82cdbda61270,/entries/logical-empiricism/,Logical Empiricism,"Logic,Epistemology,Philosophy of Language",Logic,4.523100503
1198,5f1bb7cf896f82cdbda613e9,/entries/qt-quantlog/,Quantum Logic and Probability Theory,"Philosophy of Physics,Philosophy of Mathematics",Philosophy of Physics,4.574894743
929,5f1bb453896f82cdbda611b6,/entries/intuitionism/,Intuitionism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.587665017
176,5f1bb4dd896f82cdbda61220,/entries/leibniz-exoteric/,Leibniz’s Exoteric Philosophy,Thinker,Thinker,4.616156284
951,5f1bb657896f82cdbda6131e,/entries/nominalism-mathematics/,Nominalism in the Philosophy of Mathematics,Philosophy of Mathematics,Philosophy of Mathematics,4.617000496
184,5f1bb93a896f82cdbda614c2,/entries/structure-scientific-theories/,The Structure of Scientific Theories,Philosophy of Science,Philosophy of Science,4.617095431
1168,5f1bb020896f82cdbda60f5f,/entries/bolzano-logic/,Bolzano’s Logic,"Thinker,Logic",Logic,4.626786203
428,5f1bb027896f82cdbda60f63,/entries/boole/,George Boole,"Thinker,Philosophy of Mathematics,Logic",Thinker,4.673736469
272,5f1bb3ce896f82cdbda61165,/entries/hobbes/,Thomas Hobbes,"Thinker,Social and Political Philosophy",Thinker,4.692571884
683,5f1bb94b896f82cdbda614cd,/entries/symmetry-breaking/,Symmetry and Symmetry Breaking,Philosophy of Physics,Philosophy of Physics,4.708789446
813,5f1bafc6896f82cdbda60f2d,/entries/artificial-intelligence/,Artificial Intelligence,"Philosophy of Computer Science, Philosophy of Mind",Philosophy of Computer Science,4.721282486
1536,5f1bb6ba896f82cdbda6134f,/entries/peirce-benjamin/,Benjamin Peirce,"Thinker,Philosophy of Mathematics,Philosophy of Physics",Thinker,4.725519033
